PC,IIN,EIN
-0.0024394893957150653,4.816933173254569e-06,1.9267732693018277e-05
-0.0024394358174308593,4.821268413110498e-06,1.9285073652441994e-05
-0.0024393297324281317,4.829852188025238e-06,1.9319408752100952e-05
-0.002439172195787152,4.842599237032848e-06,1.937039694813139e-05
-0.002438964246335017,4.859425719939696e-06,1.9437702879758784e-05
-0.0024387069068747143,4.880249194638138e-06,1.9520996778552553e-05
-0.0024384011844110483,4.904988594786184e-06,1.9619954379144737e-05
-0.0024380480703734752,4.933564207846739e-06,1.9734256831386956e-05
-0.002437648540835889,4.9658976534801305e-06,1.9863590613920522e-05
-0.0024372035567333987,5.001911862283768e-06,2.0007647449135073e-05
-0.0024367140640761437,5.041531054872914e-06,2.0166124219491657e-05
-0.0024361809941601752,5.084680721296651e-06,2.0338722885186604e-05
-0.002435605263775466,5.131287600783279e-06,2.0525150403133115e-05
-0.0024349877754110626,5.181279661809471e-06,2.0725118647237884e-05
-0.0024343294174574413,5.2345860824876385e-06,2.0938344329950554e-05
-0.00243363106440609,5.291137231266069e-06,2.1164548925064277e-05
-0.002432893577046366,5.350864647936515e-06,2.140345859174606e-05
-0.002432117802659657,5.413701024944002e-06,2.1654804099776008e-05
-0.0024313045752108933,5.479580188993746e-06,2.1918320755974986e-05
-0.002430454715537434,5.548437082950166e-06,2.2193748331800663e-05
-0.002429569031535378,5.620207748023056e-06,2.2480830992092224e-05
-0.002428648318343323,5.694829306236127e-06,2.2779317224944507e-05
-0.0024276933585236126,5.772239943173153e-06,2.3088959772692613e-05
-0.0024267049222411077,5.8523788909971165e-06,2.3409515563988466e-05
-0.0024256837674395105,5.935186411737788e-06,2.3740745646951152e-05
-0.0024246306400152805,6.020603780843289e-06,2.4082415123373157e-05
-0.0024235462739891694,6.108573270991261e-06,2.4434293083965043e-05
-0.0024224313916754135,6.199038136155346e-06,2.4796152544621386e-05
-0.002421286703848612,6.291942595922783e-06,2.5167770383691134e-05
-0.0024201129099083204,6.387231820058965e-06,2.554892728023586e-05
-0.0024189106980413975,6.4848519133149284e-06,2.5939407653259714e-05
-0.002417680745382128,6.5847499004737896e-06,2.6338999601895158e-05
-0.0024164237181701575,6.686873711632213e-06,2.6747494846528852e-05
-0.002415140271906266,6.791172167713101e-06,2.7164688670852403e-05
-0.0024138310515060117,6.897594966205725e-06,2.75903798648229e-05
-0.0024124966914512713,7.006092667129627e-06,2.8024370668518507e-05
-0.002411137815939708,7.1166166792186436e-06,2.8466466716874574e-05
-0.0024097550390321937,7.229119246321521e-06,2.8916476985286083e-05
-0.0024083489647982134,7.343553434015605e-06,2.937421373606242e-05
-0.0024069201874592806,7.4598731164301935e-06,2.9839492465720774e-05
-0.0024054692915303883,7.5780329632761695e-06,3.0312131853104678e-05
-0.002403996851959525,7.697988427078615e-06,3.079195370831446e-05
-0.002402503434265277,7.819695730609155e-06,3.127878292243662e-05
-0.002400989594672552,7.943111854514835e-06,3.177244741805934e-05
-0.0023994558802464382,8.068194525140412e-06,3.227277810056165e-05
-0.0023979028290242333,8.194902202540959e-06,3.2779608810163835e-05
-0.002396330970145661,8.32319406868177e-06,3.329277627472708e-05
-0.0023947408239813096,8.453030015822603e-06,3.381212006329041e-05
-0.0023931329022593016,8.584370635083311e-06,3.4337482540333246e-05
-0.002391507708190235,8.717177205188025e-06,3.48687088207521e-05
-0.0023898657365904043,8.851411681385046e-06,3.5405646725540184e-05
-0.002388207474003339,8.987036684539686e-06,3.594814673815874e-05
-0.00238653339881967,9.124015490397327e-06,3.6496061961589306e-05
-0.002384843981395352,9.262312019014032e-06,3.704924807605613e-05
-0.002383139684168265,9.401890824352066e-06,3.7607563297408265e-05
-0.0023814209617732166,9.542717084037744e-06,3.817086833615098e-05
-0.0023796882611553617,9.684756589279069e-06,3.8739026357116274e-05
-0.0023779420216820685,9.827975734940649e-06,3.9311902939762595e-05
-0.0023761826752532467,9.972341509773457e-06,3.988936603909383e-05
-0.002374410646410159,1.0117821486796993e-05,4.047128594718797e-05
-0.0023726263524427383,1.0264383813831485e-05,4.105753525532594e-05
-0.0023708302034954314,1.0411997204177798e-05,4.164798881671119e-05
-0.0023690226026715847,1.056063092744275e-05,4.2242523709771e-05
-0.002367203946136396,1.0710254800507566e-05,4.2841019202030264e-05
-0.0023653746232184486,1.0860839178637273e-05,4.344335671454909e-05
-0.002363535016509853,1.101235494672882e-05,4.404941978691528e-05
-0.0023616855019650018,1.116477351069581e-05,4.465909404278324e-05
-0.002359826448997974,1.1318066788987697e-05,4.527226715595079e-05
-0.0023579582205785926,1.1472207204241393e-05,4.588882881696557e-05
-0.00235608117332716,1.1627167675063232e-05,4.650867070025293e-05
-0.002354195657607887,1.1782921607939276e-05,4.7131686431757104e-05
-0.002352302017621038,1.1939442889271995e-05,4.775777155708798e-05
-0.0023504005914938004,1.2096705877541357e-05,4.838682351016543e-05
-0.0023484917113699042,1.225468539558844e-05,4.901874158235376e-05
-0.002346575703498003,1.2413356723019653e-05,4.965342689207861e-05
-0.0023446528883188365,1.2572695588729722e-05,5.029078235491889e-05
-0.0023427235805511897,1.2732678163541632e-05,5.093071265416653e-05
-0.0023407880892766636,1.2893281052961713e-05,5.157312421184685e-05
-0.002338846718023275,1.3054481290048098e-05,5.221792516019239e-05
-0.0023368997648479024,1.3216256328390844e-05,5.2865025313563375e-05
-0.002334947522417591,1.3378584035201966e-05,5.3514336140807866e-05
-0.0023329902780897306,1.354144268451374e-05,5.416577073805496e-05
-0.0023310283139911297,1.3704810950483587e-05,5.481924380193435e-05
-0.00232906190709599,1.386866790080392e-05,5.547467160321568e-05
-0.0023270913293028024,1.4032992990215358e-05,5.6131971960861434e-05
-0.0023251168475101813,1.4197766054121712e-05,5.679106421648685e-05
-0.0023231387236916433,1.4362967302305192e-05,5.745186920922077e-05
-0.002321157214969352,1.4528577312740313e-05,5.811430925096125e-05
-0.0023191725736868385,1.469457702550498e-05,5.877830810201992e-05
-0.0023171850474807145,1.4860947736787286e-05,5.9443790947149146e-05
-0.002315194879351388,1.5027671092986544e-05,6.011068437194618e-05
-0.002313202307732802,1.5194729084907126e-05,6.0778916339628505e-05
-0.002311207566561195,1.53621040420437e-05,6.14484161681748e-05
-0.002309210885342918,1.552977862695646e-05,6.211911450782583e-05
-0.002307212489221296,1.569773582973497e-05,6.279094331893987e-05
-0.002305212599042571,1.5865958962549314e-05,6.346383585019726e-05
-0.0023032114314209184,1.6034431654287166e-05,6.413772661714866e-05
-0.0023012091988025654,1.62031378452755e-05,6.4812551381102e-05
-0.002299206109529008,1.6372061782085665e-05,6.548824712834266e-05
-0.0022972023678993576,1.6541188012420506e-05,6.616475204968202e-05
-0.002295198174231808,1.6710501380082364e-05,6.684200552032945e-05
-0.002293193724924251,1.6879987020020625e-05,6.75199480800825e-05
-0.0022911892125140475,1.7049630353457686e-05,6.819852141383075e-05
-0.0022891848257369576,1.72194170830921e-05,6.88776683323684e-05
-0.002287180749585254,1.738933318837774e-05,6.955733275351096e-05
-0.002285177165365019,1.755936492087783e-05,7.023745968351132e-05
-0.002283174250752644,1.77294987996927e-05,7.09179951987708e-05
-0.0022811721798505352,1.789972160696013e-05,7.159888642784051e-05
-0.002279171123242041,1.8070020383427166e-05,7.228008153370866e-05
-0.0022771712480456115,1.8240382424092405e-05,7.296152969636962e-05
-0.002275172717968196,1.8410795273917536e-05,7.364318109567014e-05
-0.002273175693357896,1.85812467236072e-05,7.43249868944288e-05
-0.0022711803312558763,1.875172480545608e-05,7.500689922182431e-05
-0.0022691867854475493,1.8922217789262186e-05,7.568887115704875e-05
-0.0022671952065130407,1.909271417830537e-05,7.637085671322148e-05
-0.0022652057418769446,1.9263202705390015e-05,7.705281082156006e-05
-0.002263218535857382,1.9433672328950968e-05,7.773468931580387e-05
-0.002261233729714365,1.960411222922175e-05,7.8416448916887e-05
-0.0022592514616974874,1.9774511804464058e-05,7.909804721785623e-05
-0.0022572718670929343,1.994486066725766e-05,7.977944266903065e-05
-0.002255295078269839,2.0115148640849747e-05,8.046059456339899e-05
-0.0022533212247259787,2.0285365755562813e-05,8.114146302225125e-05
-0.0022513504331328313,2.045550224526023e-05,8.182200898104092e-05
-0.002249382827379992,2.0625548543868555e-05,8.250219417547422e-05
-0.0022474185286189665,2.0795495281955775e-05,8.31819811278231e-05
-0.002245457655306341,2.0965333283364584e-05,8.386133313345833e-05
-0.002243500323246346,2.113505356189987e-05,8.454021424759948e-05
-0.002241546645632816,2.1304647318069597e-05,8.521858927227839e-05
-0.0022395967330905526,2.1474105935878235e-05,8.589642374351294e-05
-0.0022376506937161083,2.164342097967195e-05,8.65736839186878e-05
-0.0022357086331179854,2.1812584191034757e-05,8.725033676413903e-05
-0.002233770654456268,2.1981587485734863e-05,8.792634994293945e-05
-0.0022318368584816907,2.2150422950720416e-05,8.860169180288166e-05
-0.0022299073435741524,2.231908284116391e-05,8.927633136465563e-05
-0.002227982205780683,2.248755957755449e-05,8.995023831021796e-05
-0.0022260615388528713,2.2655845742837457e-05,9.062338297134983e-05
-0.002224145434283757,2.2823934079600182e-05,9.129573631840073e-05
-0.0022222339813441987,2.299181748730377e-05,9.196726994921508e-05
-0.0022203272671187275,2.315948901955976e-05,9.263795607823904e-05
-0.0022184253765408822,2.3326941881451146e-05,9.330776752580458e-05
-0.0022165283924280446,2.349416942689705e-05,9.39766777075882e-05
-0.002214636395515779,2.36611651560604e-05,9.46446606242416e-05
-0.0022127494644916747,2.3827922712797883e-05,9.531169085119153e-05
-0.0022108676760287105,2.3994435882151585e-05,9.597774352860634e-05
-0.0022089911048181394,2.416069858788166e-05,9.664279435152664e-05
-0.002207119823601901,2.4326704890039358e-05,9.730681956015743e-05
-0.002205253903204571,2.4492448982579833e-05,9.796979593031933e-05
-0.0022033934125648517,2.465792519101409e-05,9.863170076405636e-05
-0.002201538418766611,2.4823127970099472e-05,9.929251188039789e-05
-0.0021996889870694748,2.4988051901568088e-05,9.995220760627235e-05
-0.0021978451809389794,2.515269169189259e-05,0.00010061076676757036
-0.0021960070620762897,2.531704217008874e-05,0.00010126816868035496
-0.002194174690447492,2.548109828555415e-05,0.0001019243931422166
-0.00219234812431246,2.5644855105942696e-05,0.00010257942042377078
-0.002190527420253309,2.580830781507399e-05,0.00010323323126029597
-0.0021887126332024373,2.5971451710877405e-05,0.00010388580684350962
-0.002186903816470161,2.6134282203370085e-05,0.00010453712881348034
-0.002185101021771952,2.6296794812668457e-05,0.00010518717925067383
-0.0021833042992552795,2.6458985167032652e-05,0.00010583594066813061
-0.002181513697526065,2.6620849000943386e-05,0.00010648339600377355
-0.0021797292636747518,2.6782382153210757e-05,0.00010712952861284303
-0.002177951043301996,2.6943580565114476e-05,0.0001077743222604579
-0.002176179080543987,2.7104440278575022e-05,0.00010841776111430009
-0.002174413418097397,2.7264957434355253e-05,0.00010905982973742101
-0.002172654097243969,2.7425128270291994e-05,0.00010970051308116798
-0.002170901157874747,2.7584949119557116e-05,0.00011033979647822847
-0.002169154638513952,2.7744416408947665e-05,0.00011097766563579066
-0.0021674145763425122,2.7903526657204562e-05,0.00011161410662881825
-0.0021656810072212436,2.8062276473359438e-05,0.00011224910589343775
-0.0021639539657137014,2.8220662555109163e-05,0.00011288265022043665
-0.0021622334851086867,2.8378681687217615e-05,0.00011351472674887046
-0.0021605195974424324,2.853633073994428e-05,0.00011414532295977713
-0.002158812333520458,2.8693606667499255e-05,0.00011477442666999702
-0.002157111722939107,2.88505065065242e-05,0.0001154020260260968
-0.002155417794106766,2.9007027374598904e-05,0.00011602810949839562
-0.0021537305742647746,2.9163166468772982e-05,0.00011665266587509193
-0.0021520500895080225,2.9318921064122348e-05,0.00011727568425648939
-0.002150376364805251,2.9474288512330054e-05,0.00011789715404932022
-0.0021487094240190477,2.9629266240291116e-05,0.00011851706496116446
-0.0021470492899255495,2.978385174874095e-05,0.0001191354069949638
-0.0021453959842338563,2.993804261090702e-05,0.00011975217044362808
-0.0021437495276051526,3.009183647118335e-05,0.0001203673458847334
-0.0021421099396715508,3.024523104382753e-05,0.00012098092417531012
-0.0021404772390546524,3.0398224111679843e-05,0.00012159289644671937
-0.002138851443383835,3.055081352490419e-05,0.00012220325409961676
-0.0021372325693142674,3.070299719975043e-05,0.00012281198879900173
-0.0021356206325446564,3.08547731173378e-05,0.0001234190924693512
-0.0021340156478347307,3.10061393224591e-05,0.0001240245572898364
-0.002132417629022462,3.115709392240528e-05,0.00012462837568962112
-0.0021308265890410314,3.130763508581013e-05,0.00012523054034324052
-0.0021292425399355415,3.145776104151471e-05,0.00012583104416605885
-0.0021276654928794785,3.160747007745126e-05,0.00012642988030980504
-0.002126095458190928,3.175676053954617e-05,0.00012702704215818467
-0.0021245324453485477,3.190563083064188e-05,0.00012762252332256752
-0.0021229764630072995,3.2054079409437205e-05,0.00012821631763774882
-0.0021214275190139477,3.2202104789445934e-05,0.00012880841915778374
-0.0021198856204223213,3.234970553797331e-05,0.00012939882215189325
-0.0021183507735083483,3.24968802751102e-05,0.0001299875211004408
-0.0021168229837848634,3.2643627672744535e-05,0.00013057451069097814
-0.002115302256016188,3.27899464535899e-05,0.0001311597858143596
-0.002113788594232499,3.2935835390230836e-05,0.00013174334156092335
-0.002112282001743967,3.308129330418472e-05,0.0001323251732167389
-0.002110782481154695,3.322631906497984e-05,0.00013290527625991935
-0.002109290034376432,3.3370911589249453e-05,0.00013348364635699781
-0.002107804662642089,3.3515069839841626e-05,0.0001340602793593665
-0.00210632636651904,3.365879282494443e-05,0.00013463517129977772
-0.0021048551459222293,3.3802079597226447e-05,0.00013520831838890579
-0.0021033910001270724,3.394492925299216e-05,0.00013577971701196864
-0.002101933927782162,3.408734093135209e-05,0.00013634936372540837
-0.0021004839269217817,3.422931381340741e-05,0.00013691725525362964
-0.002099040994978222,3.4370847121448765e-05,0.00013748338848579506
-0.002097605128793915,3.4511940118169106e-05,0.00013804776047267642
-0.002096176324633377,3.46525921058903e-05,0.0001386103684235612
-0.00209475457819497,3.479280242580325e-05,0.000139171209703213
-0.0020933398846224825,3.4932570457221374e-05,0.0001397302818288855
-0.002091932238516528,3.507189561684714e-05,0.00014028758246738856
-0.0020905316339457723,3.5210777358051495e-05,0.00014084310943220598
-0.0020891380644579823,3.5349215170165956e-05,0.00014139686068066382
-0.002087751523090909,3.548720857778717e-05,0.00014194883431114868
-0.0020863720023829952,3.5624757140093693e-05,0.00014249902856037477
-0.0020849994943839233,3.576186045017484e-05,0.00014304744180069936
-0.0020836339906649933,3.5898518134371346e-05,0.00014359407253748538
-0.0020822754823293424,3.60347298516277e-05,0.0001441389194065108
-0.0020809239600220034,3.617049529285593e-05,0.00014468198117142372
-0.002079579413939807,3.6305814180310606e-05,0.00014522325672124242
