PC,IIN,EIN
0.16784611640741262,0.16784611640741262,0.16784611640741262
0.16784611640741262,0.16784611640741262,0.16784611640741262
0.16794751874671315,0.16787956749764138,0.167979959382992
0.168107674600425,0.16793310262731242,0.16819432244608593
0.16829683730169062,0.16799738675945536,0.16845198776423048
0.16849462989644823,0.16806602542693236,0.16872742230751947
0.1686874538053882,0.16813475457866006,0.16900354638872098
0.16886658078457722,0.16820084018380563,0.16926935808627885
0.16902674702818274,0.1682626346357562,0.16951818333745222
0.16916511920583946,0.16831925044949958,0.16974638818993074
0.16928053719957403,0.16837032163367882,0.1699524345668831
0.16937296300451476,0.16841583046794067,0.17013619207701555
0.16944308311685916,0.16845598292253333,0.17029844068023836
0.1694920248822266,0.16849112010449313,0.17044051530052992
0.16952115708609874,0.16852165624843088,0.17056405557397156
0.1695319524471982,0.16854803614114175,0.17067083300898345
0.16952589525360923,0.1685707066638106,0.1707626347120336
0.16950442160848697,0.16859009849253082,0.17084118805180953
0.16946888295513435,0.16860661502216534,0.17090811460008334
0.1694205259745119,0.16862062634996508,0.1709649046962037
0.16936048377671958,0.16863246673452134,0.1710129062590617
0.16928977468262082,0.1686424343789167,0.17105332318707403
0.1692093059206048,0.16865079270973074,0.17108721997503742
0.16911988032945618,0.16865777256285497,0.17111553013824882
0.16902220472512314,0.1686635748634691,0.1711390667474021
0.16891689900567286,0.16866837351669106,0.1711585339028124
0.1688045053722571,0.16867231831923934,0.1711745383598048
0.16868549726296625,0.1686755377699539,0.17118760079413475
0.16856028775267148,0.1686781417050248,0.17119816639411695
0.16842923728172934,0.16868022371740504,0.171206614605292
0.16829266065210977,0.1686818633429889,0.1712132679494805
0.16815083328037148,0.16868312801160135,0.17121839990464638
0.1680039967298799,0.1686840747708092,0.17122224187386856
0.1678523635648729,0.16868475179662104,0.17122498929739988
0.1676961215802441,0.16868519970846288,0.17122680697610004
0.16753543746599212,0.1686854527072525,0.17122783368097821
0.16737045996622565,0.16868553955557136,0.17122818612476823
0.16720132259085663,0.1686854844183013,0.1712279623692144
0.1670281459347132,0.16868530758095998,0.17122724473740858
0.16685103965447667,0.16868502606156852,0.17122610229501414
0.16667010414910188,0.16868465413036907,0.17122459295816678
0.16648543198455582,0.16868420375016926,0.17122276527970973
0.16629710909901882,0.16868368494861033,0.17122065995945412
0.1661052158202796,0.1686831061322602,0.17121831111854643
0.16590982772298346,0.16868247435114966,0.17121574737285797
0.1657110163497092,0.1686817955212164,0.17121299273562776
0.16550884981655095,0.16868107461108106,0.17121006737541505
0.165303393320962,0.16868031579867074,0.17120698825171168
0.165094709567055,0.16867952260239963,0.17120376964732037
0.16488285912131567,0.1686786979909216,0.17120042361377955
0.16466790070975335,0.16867784447486306,0.17119696034366358
0.16444989146583755,0.1686769641834247,0.1711933884814795
0.16422888713713568,0.1686760589282963,0.17118971538306996
0.16400494225733878,0.1686751302569429,0.17118594733188397
0.16377811028931474,0.16867417949699992,0.1711820897191606
0.16354844374393654,0.16867320779323586,0.17117814719394864
0.16331599427867724,0.16867221613830874,0.17117412378793548
0.16308081277932426,0.1686712053983443,0.17117002301925766
0.16284294942762265,0.16867017633419576,0.17116584797878767
0.16260245375720228,0.1686691296191069,0.17116160140181866
0.16235937469976056,0.16866806585337948,0.17115728572759317
0.1621137606231459,0.16866698557654797,0.17115290314871417
0.16186565936272035,0.16866588927748238,0.1711484556521435
0.1616151182471481,0.16866477740276614,0.1711439450532058
0.16136218411956896,0.16866365036364384,0.171139373023782
0.16110690335495476,0.16866250854177925,0.17113474111567661
0.16084932187431294,0.16866135229402657,0.17113005077997925
0.1605894851562918,0.16866018195638205,0.17112530338310172
0.16032743824664578,0.168658997847257,0.17112050022005743
0.1600632257659459,0.1686578002701862,0.17111564252545391
0.15979689191584925,0.1686565895160708,0.17111073148259032
0.1595284804841953,0.1686553658650324,0.17110576823098386
0.15925803484914453,0.16865412958794815,0.17110075387259446
0.15898559798254164,0.16865288094771852,0.17109568947697215
0.15871121245265463,0.1686516202003171,0.17109057608551212
0.1584349204264117,0.16865034759565675,0.17108541471497077
0.1581567636712404,0.1686490633783059,0.17108020636037122
0.15787678355659304,0.16864776778808027,0.17107495199740239
0.15759502105522857,0.16864646106053124,0.1710696525844008
0.15731151674430816,0.16864514342734957,0.17106430906398626
0.15702631080635177,0.16864381511669782,0.1710589223644124
0.15673944303009554,0.16864247635348562,0.1710534934006808
0.15645095281128046,0.16864112735959633,0.17104802307546044
0.15616087915339877,0.16863976835407402,0.17104251227984668
0.15586926066842002,0.16863839955327836,0.1710369618939873
0.15557613557751304,0.1686370211710116,0.17103137278759903
0.15528154171177716,0.16863563341862448,0.171025745820395
0.15498551651299586,0.16863423650510265,0.1710200818424366
0.15468809703441866,0.16863283063713888,0.17101438169442565
0.1543893199415815,0.16863141601919315,0.17100864620794587
0.154089221513168,0.16862999285354133,0.17100287620566348
0.15378783764191772,0.16862856134031703,0.1709970725014942
0.15348520383558353,0.16862712167754584,0.1709912359007421
0.1531813552179411,0.16862567406117424,0.17098536720021773
0.15287632652985092,0.16862421868509359,0.17097946718833573
0.1525701521303748,0.16862275574116153,0.17097353664519926
0.15226286599794625,0.16862128541921928,0.1709675763426722
0.15195450173159664,0.16861980790710698,0.17096158704444125
0.15164509255223388,0.16861832339067737,0.17095556950607077
0.1513346713039765,0.16861683205380792,0.1709495244750512
0.15102327045553976,0.16861533407841106,0.17094345269084327
0.150710922101674,0.1686138296444446,0.17093735488491765
0.15039765796465446,0.16861231892992062,0.17093123178079292
0.1500835093958209,0.16861080211091412,0.17092508409407006
0.14976850737716546,0.16860927936157125,0.17091891253246655
0.1494526825229689,0.16860775085411722,0.17091271779584888
0.14913606508148206,0.16860621675886447,0.17090650057626444
0.14881868493665265,0.16860467724421987,0.1709002615579731
0.14850057160989552,0.16860313247669267,0.17089400141747885
0.1481817542619043,0.16860158262090236,0.17088772082356143
0.14786226169450425,0.168600027839586,0.17088142043730814
0.14754212235254413,0.16859846829360664,0.17087510091214628
0.14722136432582553,0.16859690414196069,0.17086876289387587
0.14690001535106925,0.16859533554178668,0.17086240702070285
0.14657810281391595,0.16859376264837303,0.17085603392327384
0.14625565375096117,0.1685921856151667,0.17084964422470977
0.14593269485182211,0.16859060459378175,0.17084323854064212
0.14560925246123554,0.16858901973400808,0.1708368174792488
0.14528535258118552,0.16858743118382044,0.17083038164129075
0.1449610208730593,0.16858583908938768,0.17082393162015017
0.14463628265983053,0.16858424359508162,0.17081746800186784
0.14431116292826796,0.1685826448434871,0.17081099136518335
0.14398568633116895,0.16858104297541118,0.1708045022815738
0.14365987718961656,0.16857943812989312,0.1707980013152951
0.14333375949525867,0.1685778304442144,0.17079148902342242
0.143007356912608,0.16857622005390904,0.17078496595589251
0.14268069278136253,0.1685746070927734,0.17077843265554582
0.14235379011874436,0.16857299169287707,0.17077188965816958
0.1420266716218561,0.16857137398457325,0.1707653374925417
0.1416993596700548,0.16856975409650973,0.1707587766804746
0.14137187632734052,0.1685681321556394,0.17075220773686042
0.14104424334475996,0.16856650828723152,0.17074563116971597
0.14071648216282384,0.16856488261488262,0.17073904748022897
0.1403886139139361,0.1685632552605281,0.17073245716280355
0.14006065942483595,0.16856162634445324,0.17072586070510815
0.13973263921904994,0.1685599959853048,0.17071925858812173
0.13940457351935368,0.16855836430010251,0.17071265128618193
0.13907648225024294,0.1685567314042509,0.17070603926703273
0.1387483850404126,0.16855509741155061,0.1706994229918733
0.13842030122524282,0.16855346243421102,0.17069280291540614
0.13809224984929194,0.16855182658286108,0.1706861794858865
0.13776424966879416,0.16855018996656235,0.1706795531451717
0.13743631915416263,0.16854855269282037,0.17067292432877065
0.13710847649249674,0.16854691486759715,0.17066629346589393
0.13678073959009213,0.16854527659532303,0.17065966097950372
0.13645312607495363,0.16854363797890914,0.1706530272863643
0.1361256532993096,0.16854199911975967,0.17064639279709268
0.13579833834212826,0.16854036011778403,0.17063975791620925
0.1354711980116335,0.1685387210714098,0.17063312304218878
0.13514424884782136,0.16853708207759402,0.17062648856751167
0.13481750712497506,0.168535443231837,0.17061985487871473
0.1344909888541789,0.1685338046281939,0.1706132223564431
0.13416470978583026,0.16853216635928708,0.17060659137550138
0.13383868541214858,0.1685305285163196,0.17059996230490493
0.13351293096968134,0.16852889118908693,0.17059333550793213
0.1331874614418067,0.16852725446598957,0.17058671134217557
0.13286229156123125,0.16852561843404607,0.1705800901595934
0.13253743581248276,0.16852398317890532,0.17057347230656225
0.132212908434399,0.168522348784859,0.17056685812392747
0.13188872342260902,0.1685207153348545,0.17056024794705626
0.13156489453200942,0.16851908291050702,0.1705536421058881
0.1312414352792332,0.16851745159211282,0.1705470409249876
0.13091835894511183,0.1685158214586611,0.17054044472359525
0.13059567857712956,0.16851419258784697,0.17053385381567954
0.13027340699186965,0.1685125650560839,0.17052726850998842
0.12995155677745202,0.16851093893851624,0.17052068911010046
0.12963014029596287,0.1685093143090314,0.17051411591447654
0.12930916968587394,0.16850769124027304,0.1705075492165109
0.12898865686445316,0.1685060698036528,0.17050098930458246
0.1286686135301648,0.16850445006936313,0.17049443646210594
0.12834905116505985,0.16850283210638958,0.17048789096758207
0.1280299810371553,0.16850121598252316,0.1704813530946496
0.12771141420280313,0.16849960176437265,0.17047482311213458
0.12739336150904734,0.16849798951737688,0.17046830128410198
0.12707583359597033,0.1684963793058169,0.170461787869905
0.12675884089902684,0.16849477119282863,0.17045528312423594
0.12644239365136636,0.1684931652404143,0.17044878729717558
0.12612650188614277,0.16849156150945507,0.17044230063424334
0.1258111754388117,0.16848996005972314,0.17043582337644672
0.12549642394941518,0.16848836094989342,0.17042935576033044
0.1251822568648532,0.1684867642375557,0.17042289801802568
0.12486868344114181,0.16848516997922675,0.17041645037729913
0.12455571274565809,0.1684835782303619,0.17041001306160142
0.12424335365937128,0.16848198904536674,0.17040358629011587
0.12393161487906044,0.1684804024776095,0.1703971702778063
0.12362050491951754,0.16847881857943212,0.17039076523546534
0.12331003211573653,0.16847723740216203,0.17038437136976203
0.12300020462508872,0.16847565899612385,0.17037798888328928
0.12269103042948258,0.16847408341065095,0.17037161797461092
0.12238251733750982,0.16847251069409672,0.17036525883830891
0.1220746729865761,0.16847094089384593,0.17035891166502976
0.12176750484501697,0.16846937405632637,0.17035257664153106
0.12146102021419915,0.16846781022701965,0.17034625395072753
0.12115522623060597,0.16846624945047287,0.17033994377173692
0.12085012986790816,0.16846469177030912,0.17033364627992525
0.12054573793901878,0.16846313722923917,0.17032736164695247
0.12024205709813345,0.16846158586907214,0.17032109004081714
0.11993909384275382,0.1684600377307263,0.17031483162590128
0.11963685451569651,0.16845849285424,0.17030858656301448
0.11933534530708609,0.16845695127878266,0.17030235500943794
0.11903457225633189,0.16845541304266506,0.1702961371189687
0.11873454125408926,0.16845387818335003,0.1702899330419623
0.11843525804420516,0.16845234673746337,0.1702837429253767
0.11813672822564722,0.16845081874080375,0.17027756691281434
0.11783895725441762,0.16844929422835367,0.17027140514456507
0.1175419504454502,0.16844777323428903,0.17026525775764825
0.11724571297449182,0.16844625579199013,0.17025912488585468
0.11695024987996792,0.16844474193405126,0.17025300665978776
0.11665556606483143,0.16844323169229122,0.17024690320690505
0.11636166629839603,0.16844172509776295,0.17024081465155905
0.11606855521815301,0.16844022218076343,0.17023474111503767
0.11577623733157184,0.16843872297084386,0.17022868271560454
0.11548471701788537,0.16843722749681928,0.17022263956853875
0.11519399852985779,0.1684357357867778,0.17021661178617478
0.114904085995537,0.16843424786809102,0.17021059947794118
0.11461498341999135,0.1684327637674228,0.1702046027503997
0.11432669468702912,0.16843128351073913,0.17019862170728423
0.11403922356090282,0.1684298071233175,0.1701926564495383
0.11375257368799722,0.1684283346297556,0.17018670707535358
0.11346674859850082,0.1684268660539815,0.17018077368020723
0.11318175170806205,0.1684254014192616,0.17017485635689902
0.11289758631942877,0.16842394074821077,0.17016895519558844
0.1126142556240725,0.16842248406280055,0.17016307028383096
0.11233176270379597,0.1684210313843684,0.17015720170661444
0.11205011053232532,0.16841958273362626,0.17015134954639516
0.11176930197688636,0.1684181381306693,0.17014551388313323
0.11148933979976511,0.16841669759498473,0.17013969479432758
0.11121022665985188,0.16841526114546024,0.17013389235505105
0.110931965114171,0.16841382880039232,0.1701281066379853
0.11065455761939355,0.16841240057749485,0.17012233771345428
0.11037800653333546,0.1684109764939074,0.17011658564945864
0.11010231411643973,0.16840955656620327,0.17011085051170938
0.1098274825332428,0.16840814081039787,0.17010513236366057
0.10955351385382668,0.16840672924195652,0.17009943126654256
0.1092804100552542,0.16840532187580273,0.17009374727939472
0.10900817302299046,0.1684039187263259,0.17008808045909748
0.10873680455230807,0.16840251980738916,0.17008243086040403
0.10846630634967785,0.1684011251323372,0.1700767985359724
0.10819668003414414,0.16839973471400402,0.17007118353639628
0.10792792713868561,0.16839834856472027,0.17006558591023602
0.1076600491115606,0.16839696669632093,0.17006000570404978
0.1073930473176381,0.16839558912015282,0.17005444296242303
0.10712692303971393,0.1683942158470817,0.17004889772799917
0.106861677479812,0.16839284688749986,0.1700433700415087
0.10659731176047157,0.1683914822513331,0.17003785994179904
0.10633382692601961,0.1683901219480479,0.17003236746586317
0.10607122394382858,0.16838876598665858,0.17002689264886853
0.10580950370556086,0.16838741437573404,0.17002143552418547
0.1055486670283979,0.16838606712340506,0.17001599612341517
0.10528871465625574,0.16838472423737072,0.17001057447641751
0.10502964726098694,0.16838338572490535,0.1700051706113387
0.1047714654435676,0.16838205159286523,0.16999978455463813
0.1045141697352716,0.16838072184769495,0.16999441633111562
0.10425776059883013,0.1683793964954343,0.16998906596393765
0.10400223842957868,0.1683780755417245,0.16998373347466378
0.10374760355658931,0.1683767589918147,0.16997841888327264
0.10349385624379036,0.1683754468505679,0.16997312220818744
0.10324099669107269,0.16837413912246818,0.16996784346630175
0.10298902503538193,0.16837283581162538,0.1699625826730041
0.10273794135179883,0.1683715369217826,0.16995733984220307
0.10248774565460536,0.1683702424563214,0.16995211498635154
0.1022384378983386,0.1683689524182683,0.1699469081164713
0.10199001797883189,0.16836766681029985,0.16994171924217666
0.10174248573424224,0.16836638563474934,0.1699365483716982
0.10149584094606649,0.16836510889361214,0.16993139551190625
0.10125008334014376,0.16836383658855145,0.16992626066833358
0.10100521258764622,0.16836256872090377,0.16992114384519888
0.100761228306057,0.1683613052916847,0.1699160450454287
0.10051813006013642,0.168360046301594,0.1699109642706799
0.1002759173628755,0.16835879175102178,0.16990590152136198
0.10003458967643791,0.16835754164005307,0.16990085679665823
0.0997941464130897,0.1683562959684733,0.16989583009454762
0.09955458693611739,0.16835505473577386,0.1698908214118257
0.09931591056073438,0.16835381794115686,0.1698858307441261
0.09907811655497548,0.16835258558354058,0.16988085808594022
0.09884120414058019,0.16835135766156406,0.1698759034306387
0.0986051724938646,0.1683501341735925,0.1698709667704908
0.0983700207465817,0.16834891511772196,0.16986604809668487
0.09813574798677097,0.16834770049178407,0.16986114739934768
0.09790235325959605,0.1683464902933511,0.16985626466756365
0.09766983556817271,0.16834528451974065,0.1698513998893947
0.09743819387438457,0.16834408316802002,0.16984655305189836
0.09720742709968876,0.16834288623501112,0.169841724141147
0.09697753412591116,0.16834169371729485,0.1698369131422461
0.09674851379603028,0.1683405056112158,0.16983212003935225
0.09652036491495113,0.16833932191288634,0.16982734481569134
0.0962930862502689,0.16833814261819124,0.1698225874535763
0.09606667653302185,0.16833696772279197,0.16981784793442456
0.0958411344584344,0.16833579722213093,0.16981312623877498
0.09561645868665011,0.16833463111143562,0.1698084223463054
0.09539264784345457,0.16833346938572274,0.16980373623584916
0.09516970052098846,0.1683323120398024,0.16979906788541177
0.0949476152784509,0.1683311590682821,0.16979441727218714
0.09472639064279305,0.1683300104655709,0.1697897843725739
0.09450602510940226,0.16832886622588286,0.16978516916219136
0.09428651714277649,0.16832772634324156,0.16978057161589485
0.09406786517718975,0.16832659081148338,0.16977599170779173
0.09385006761734785,0.1683254596242616,0.16977142941125628
