PC,IIN,EIN
-0.0019038015337185443,6.48216610118231e-05,0.0002592866440472924
-0.001903795434862349,6.482224440677222e-05,0.00025928897762708886
-0.0019037832493476715,6.482341002988053e-05,0.0002592936401195221
-0.0019037649893657639,6.482515671829607e-05,0.0002593006268731843
-0.0019037406671012353,6.482748331309371e-05,0.00025930993325237484
-0.0019037102947318653,6.483038865926414e-05,0.00025932155463705657
-0.0019036738844284227,6.483387160570292e-05,0.00025933548642281167
-0.0019036314483544844,6.48379310051995e-05,0.000259351724020798
-0.0019035829986662608,6.48425657144264e-05,0.0002593702628577056
-0.0019035285475124143,6.484777459392825e-05,0.000259391098375713
-0.0019034681070338884,6.485355650811109e-05,0.00025941422603244436
-0.0019034016893637346,6.48599103252315e-05,0.000259439641300926
-0.0019033293066269396,6.486683491738597e-05,0.0002594673396695439
-0.001903250970940258,6.487432916050013e-05,0.0002594973166420005
-0.0019031666944120448,6.488239193431811e-05,0.00025952956773727244
-0.0019030764891420893,6.4891022122392e-05,0.000259564088489568
-0.001902980367221451,6.49002186120712e-05,0.0002596008744482848
-0.001902878340732299,6.490998029449197e-05,0.0002596399211779679
-0.0019027704217477498,6.492030606456689e-05,0.00025968122425826755
-0.0019026566223317096,6.493119482097444e-05,0.00025972477928389774
-0.0019025369545387191,6.494264546614856e-05,0.00025977058186459426
-0.0019024114304137941,6.495465690626837e-05,0.0002598186276250735
-0.0019022800619922769,6.496722805124774e-05,0.000259868912204991
-0.00190214286129968,6.498035781472508e-05,0.0002599214312589003
-0.0019019998403515396,6.499404511405305e-05,0.0002599761804562122
-0.001901851011153264,6.500828887028835e-05,0.0002600331554811534
-0.0019016963856999885,6.502308800818161e-05,0.00026009235203272644
-0.00190153597597643,6.50384414561672e-05,0.0002601537658246688
-0.0019013697939567415,6.505434814635315e-05,0.0002602173925854126
-0.001901197851604372,6.507080701451112e-05,0.0002602832280580445
-0.0019010201608719252,6.508781700006638e-05,0.0002603512680002655
-0.0019008367337010196,6.51053770460878e-05,0.0002604215081843512
-0.001900647582022152,6.512348609927797e-05,0.0002604939443971119
-0.0019004527177545621,6.514214310996327e-05,0.0002605685724398531
-0.0019002521528060957,6.516134703208401e-05,0.00026064538812833605
-0.0019000458990730748,6.51810968231846e-05,0.0002607243872927384
-0.0018998339684401636,6.520139144440379e-05,0.00026080556577761515
