PC,IIN,EIN
-0.0024379925205548947,4.8212063139228365e-06,1.9284825255691346e-05
-0.00243799738647617,4.821192711997244e-06,1.9284770847988976e-05
-0.0024380022413046393,4.821179138841288e-06,1.9284716555365154e-05
-0.002438007085029123,4.821165594508741e-06,1.9284662378034963e-05
-0.0024380119176388303,4.821152079052112e-06,1.9284608316208448e-05
-0.0024380167391233583,4.821138592522663e-06,1.9284554370090652e-05
-0.002438021549472687,4.821125134970417e-06,1.9284500539881668e-05
-0.0024380263486771738,4.821111706444168e-06,1.9284446825776673e-05
-0.0024380311367275544,4.821098306991496e-06,1.9284393227965984e-05
-0.002438035913614935,4.821084936658774e-06,1.9284339746635095e-05
-0.0024380406793307907,4.82107159549118e-06,1.928428638196472e-05
-0.002438045433866963,4.82105828353271e-06,1.928423313413084e-05
-0.002438050177215655,4.821045000826186e-06,1.9284180003304742e-05
-0.002438054909369427,4.821031747413267e-06,1.9284126989653067e-05
-0.002438059630321195,4.821018523334462e-06,1.9284074093337846e-05
-0.002438064340064228,4.821005328629136e-06,1.9284021314516545e-05
-0.0024380690385921414,4.8209921633355256e-06,1.9283968653342102e-05
-0.0024380737258988972,4.820979027490745e-06,1.928391610996298e-05
-0.0024380784019787977,4.8209659211307984e-06,1.9283863684523194e-05
-0.0024380830668264855,4.820952844290591e-06,1.9283811377162365e-05
-0.0024380877204369365,4.820939797003937e-06,1.928375918801575e-05
-0.00243809236280546,4.82092677930357e-06,1.928370711721428e-05
-0.002438096993927694,4.820913791221155e-06,1.928365516488462e-05
-0.0024381016137996012,4.820900832787295e-06,1.928360333114918e-05
-0.002438106222417468,4.8208879040315435e-06,1.9283551616126174e-05
-0.0024381108197778995,4.8208750049824145e-06,1.9283500019929658e-05
-0.0024381154058778173,4.820862135667389e-06,1.9283448542669558e-05
-0.0024381199807144566,4.820849296112929e-06,1.9283397184451715e-05
-0.002438124544285362,4.820836486344482e-06,1.9283345945377926e-05
-0.0024381290965883855,4.820823706386495e-06,1.928329482554598e-05
-0.002438133637621684,4.820810956262422e-06,1.9283243825049687e-05
-0.002438138167383715,4.820798235994733e-06,1.928319294397893e-05
