PC,IIN,EIN
5.0,4.999999999993395,5.0
5.0,4.999999999993395,5.0
5.0,4.999999999993395,5.0
5.0,4.999999999993395,5.0
5.0,4.999999999993395,5.0
5.0,4.9999999999933955,5.0
5.0,4.9999999999933955,5.0
5.0,4.9999999999933955,5.0
5.0,4.9999999999933955,5.0
5.0,4.999999999993396,5.0
5.0,4.999999999993396,5.0
5.0,4.999999999993397,5.0
5.0,4.999999999993397,5.0
5.0,4.999999999993399,5.0
5.0,4.9999999999934,5.0
5.0,4.9999999999934,5.0
5.0,4.999999999993401,5.0
5.0,4.999999999993402,5.0
5.0,4.9999999999934035,5.0
5.0,4.9999999999934035,5.0
5.0,4.999999999993404,5.0
5.0,4.999999999993405,5.0
5.0,4.999999999993406,5.0
5.0,4.999999999993408,5.0
5.0,4.999999999993409,5.0
5.0,4.999999999993411,5.0
5.0,4.999999999993412,5.0
5.0,4.999999999993413,5.0
5.0,4.999999999993414,5.0
5.0,4.999999999993417,5.0
5.0,4.999999999993418,5.0
5.0,4.999999999993419,5.0
5.0,4.999999999993421,5.0
5.0,4.999999999993422,5.0
5.0,4.999999999993424,5.0
5.0,4.999999999993426,5.0
5.0,4.9999999999934275,5.0
5.0,4.99999999999343,5.0
5.0,4.999999999993431,5.0
5.0,4.999999999993433,5.0
5.0,4.9999999999934355,5.0
5.0,4.999999999993437,5.0
5.0,4.999999999993439,5.0
5.0,4.999999999993441,5.0
5.0,4.9999999999934435,5.0
5.0,4.999999999993445,5.0
5.0,4.999999999993448,5.0
5.0,4.99999999999345,5.0
5.0,4.999999999993453,5.0
5.0,4.999999999993455,5.0
5.0,4.999999999993458,5.0
5.0,4.9999999999934595,5.0
5.0,4.999999999993462,5.0
5.0,4.999999999993466,5.0
5.0,4.9999999999934674,5.0
5.0,4.999999999993471,5.0
5.0,4.999999999993473,5.0
5.0,4.999999999993476,5.0
5.0,4.999999999993479,5.0
5.0,4.999999999993482,5.0
5.0,4.999999999993484,5.0
5.0,4.999999999993488,5.0
5.0,4.9999999999934905,5.0
5.0,4.999999999993493,5.0
5.0,4.999999999993497,5.0
5.0,4.999999999993499,5.0
5.0,4.999999999993503,5.0
5.0,4.9999999999935065,5.0
5.0,4.99999999999351,5.0
5.0,4.999999999993513,5.0
5.0,4.999999999993516,5.0
5.0,4.99999999999352,5.0
5.0,4.999999999993523,5.0
5.0,4.999999999993526,5.0
5.0,4.99999999999353,5.0
5.0,4.999999999993534,5.0
5.0,4.999999999993538,5.0
5.0,4.999999999993541,5.0
5.0,4.999999999993544,5.0
5.0,4.999999999993548,5.0
5.0,4.999999999993552,5.0
5.0,4.999999999993556,5.0
5.0,4.99999999999356,5.0
5.0,4.999999999993564,5.0
5.0,4.999999999993568,5.0
5.0,4.999999999993572,5.0
5.0,4.999999999993577,5.0
5.0,4.999999999993579,5.0
5.0,4.999999999993584,5.0
5.0,4.999999999993588,5.0
5.0,4.999999999993593,5.0
5.0,4.999999999993597,5.0
5.0,4.999999999993601,5.0
5.0,4.999999999993605,5.0
5.0,4.99999999999361,5.0
5.0,4.999999999993614,5.0
5.0,4.999999999993618,5.0
5.0,4.999999999993624,5.0
5.0,4.999999999993628,5.0
5.0,4.999999999993633,5.0
5.0,4.999999999993637,5.0
5.0,4.9999999999936415,5.0
5.0,4.999999999993646,5.0
5.0,4.999999999993652,5.0
5.0,4.999999999993657,5.0
5.0,4.999999999993661,5.0
5.0,4.999999999993666,5.0
5.0,4.999999999993671,5.0
5.0,4.999999999993676,5.0
5.0,4.999999999993681,5.0
5.0,4.999999999993686,5.0
5.0,4.99999999999369,5.0
5.0,4.999999999993697,5.0
5.0,4.999999999993702,5.0
5.0,4.999999999993706,5.0
5.0,4.999999999993712,5.0
5.0,4.999999999993717,5.0
5.0,4.999999999993723,5.0
5.0,4.999999999993729,5.0
5.0,4.999999999993733,5.0
5.0,4.999999999993738,5.0
5.0,4.999999999993744,5.0
5.0,4.99999999999375,5.0
5.0,4.999999999993755,5.0
5.0,4.9999999999937605,5.0
5.0,4.999999999993766,5.0
5.0,4.999999999993772,5.0
5.0,4.999999999993778,5.0
5.0,4.999999999993784,5.0
5.0,4.99999999999379,5.0
5.0,4.999999999993795,5.0
5.0,4.9999999999938005,5.0
5.0,4.999999999993808,5.0
5.0,4.999999999993813,5.0
5.0,4.999999999993818,5.0
5.0,4.999999999993825,5.0
5.0,4.999999999993831,5.0
5.0,4.999999999993837,5.0
5.0,4.999999999993843,5.0
