G/g_definition/g_input,E3b,PV3b,SST3b,VIP3b,E1S1,PV1S1,SST1S1,VIPS1,E2S1,PV2S1,SST2S1,E3S1,PV3S1,SST3S1,E4S1,PV4S1,SST4S1,E1S2,PV1S2,SST1S2,VIPS2,E2S2,PV2S2,SST2S2,E3S2,PV3S2,SST3S2,E4S2,PV4S2,SST4S2,ThalE,ThalI,stability,bifurcation
0.0,1.8432785999699999,1.8432785999699999,1.27931919238,1.2000000104,1.2393423260449998,1.2393423260449998,1.2000000104,1.2000000104,1.4538213976699998,1.4538213976699998,1.263455357219,1.36434935526,1.36434935526,1.2000000104,1.257109819449,1.257109819449,1.2000000104,1.2078684729115,1.2078684729115,1.2000000104,1.2000000104,1.2507642878549998,1.2507642878549998,1.212691079764,1.2328698781379999,1.2328698781379999,1.2000000104,1.211421972982,1.211421972982,1.2000000104,0.0,0.0,,EP
