E1,E2,E3,E4,P1,P2,P3,P4,S1,S2,S3,S4,V1,V2,V3,V4
0.5099271376247816,0.5099271376247816,0.5099271376247816,0.5099271376247816,0.5609172506808472,0.5609172506808472,0.5609172506808472,0.5609172506808472,1.9594382326502542,1.9594382326502542,1.9594382326502542,1.9594382326502542,2.5044273240807797,2.5044273240807797,2.5044273240807797,2.5044273240807797
0.5099271376247816,0.5099271376247816,0.5099271376247816,0.5099271376247816,0.5609172506808472,0.5609172506808472,0.5609172506808472,0.5609172506808472,1.9594382326502542,1.9594382326502542,1.9594382326502542,1.9594382326502542,2.5044273240807797,2.5044273240807797,2.5044273240807797,2.5044273240807797
0.5100170487599073,0.5100958310340786,0.5101452183787984,0.5098815394677304,0.5634158092116826,0.5624055356877005,0.5615274562881812,0.562934129420735,1.9614550513219455,1.9604312065362666,1.959830408608892,1.9597664385338487,2.5060876735195214,2.504219814390231,2.504963261905096,2.504364241639104
0.510190145620251,0.5103960887264297,0.5105493018191939,0.5098225303476851,0.5676881880010505,0.5650001119426219,0.5626733989751157,0.5663960563789985,1.9648251945888953,1.9620767301204043,1.9604927951376059,1.9603202885128062,2.5088366298109808,2.5038578760196493,2.505864831505282,2.5042496158654
0.5104275023988547,0.5107893324233398,0.5110945068580105,0.5097653089312023,0.5731557086344126,0.5683578732945739,0.564234446796743,0.5708363127401597,1.9690416248184643,1.9641187518055303,1.9613273742634667,1.9610173415943148,2.512242865994631,2.503370295972769,2.5069946771562615,2.5040915144364244
0.5107070956580344,0.5112407393564328,0.5117353192221853,0.5097159072449677,0.579362607969094,0.5721892931241086,0.5660828973373984,0.5758826767652664,1.9737227347147412,1.9663674488194662,1.9622578346129997,1.9617934107467196,2.515985655176746,2.5027732135474414,2.508245740646495,2.5038959325124845
0.5110083046018773,0.5117212994309268,0.5124312986172054,0.509675683149642,0.5859552896219116,0.5762605397703533,0.5681026594415544,0.5812445744531343,1.978586510809373,1.9686846446319028,1.9632264940042405,1.9625999903854716,2.519830824805291,2.502076651803922,2.5095371777243094,2.503667614030779
0.5113138278385934,0.512208194553457,0.5131492160417305,0.5096438306591528,0.5926643807360198,0.5803896047520178,0.5701967459941111,0.5867002589367804,1.9834292761585282,1.9709721431794653,1.9641910790511241,1.9634015580461195,2.523611450828685,2.501288032926754,2.510809932287996,2.5034105271683766
0.511610208512552,0.5126843486914919,0.5138633113419327,0.5096187296594447,0.5992893959963155,0.5844398910280904,0.5722888570893869,0.5920849469661762,1.9881083665128876,1.9731624404095658,1.9651217135412629,1.9641730459779094,2.527212427777116,2.500413953325353,2.5120225287301854,2.5031281353553405
0.5118876588043281,0.51313762689135,0.51455464074261,0.5095986299043719,0.6056856837700184,0.5883130597493947,0.5743220390846112,0.5972802523371131,1.9925281291989165,1.975211365190909,1.965998270851533,1.9648976143707055,2.530558196136812,2.499460983820269,2.5131473385259224,2.502823549279309
