V_E1,V_P1,V_S1,V_V1
0.001788727863190143,-7.09942469941111e-05,-1.9948496025817167e-05,0.0
0.0017887282184479842,-7.0994259390581e-05,-1.9948497316118106e-05,0.0
0.0017887281507479402,-7.09942570995637e-05,-1.9948497039628158e-05,0.0
0.0017887276607187286,-7.099424012883826e-05,-1.9948495198243738e-05,0.0
0.0017887268515570153,-7.099421205916682e-05,-1.9948492174815862e-05,0.0
0.0017887259290274152,-7.099418004429454e-05,-1.9948488733150124e-05,0.0
0.0017887252014624924,-7.099415481094964e-05,-1.9948486018006713e-05,0.0
0.0017887250797627592,-7.099415065884338e-05,-1.9948485555100402e-05,0.0
0.001788725813113552,-7.09941756332772e-05,-1.9948488281429066e-05,0.0
0.0017887268566327598,-7.099421028047763e-05,-1.9948492181876502e-05,0.0
0.001788727792793755,-7.099424123883368e-05,-1.994849568283008e-05,0.0
0.0017887283432762846,-7.099425965795675e-05,-1.9948497734222344e-05,0.0
0.0017887283605142422,-7.099426085569888e-05,-1.9948497779066257e-05,0.0
0.0017887278276956698,-7.099424431815291e-05,-1.994849575345522e-05,0.0
0.0017887268587627567,-7.099421369965241e-05,-1.9948492086563063e-05,0.0
0.0017887256984118409,-7.099417682277163e-05,-1.9948487700644036e-05,0.0
0.0017887247220934076,-7.099414567832561e-05,-1.994848401103283e-05,0.0
0.0017887244360120904,-7.099413642537008e-05,-1.994848292614456e-05,0.0
0.001788725242492148,-7.099416112471285e-05,-1.9948485969980308e-05,0.0
0.0017887264986787199,-7.099419801721388e-05,-1.9948490729918665e-05,0.0
0.001788727670901758,-7.099423211639845e-05,-1.994849517457874e-05,0.0
0.0017887284117698542,-7.099425393084923e-05,-1.9948497979175273e-05,0.0
0.0017887285294497625,-7.099425824129826e-05,-1.994849841193275e-05,0.0
0.0017887279876663991,-7.099424410062699e-05,-1.9948496334085393e-05,0.0
0.0017887269057028428,-7.099421483386622e-05,-1.994849219987715e-05,0.0
0.0017887255584003348,-7.099417803819617e-05,-1.9948487056561708e-05,0.0
0.0017887243761582788,-7.099414558294643e-05,-1.9948482544402486e-05,0.0
0.0017887239449342408,-7.0994133609596e-05,-1.9948480896672635e-05,0.0
0.0017887247488522402,-7.099415514683186e-05,-1.9948483961242913e-05,0.0
0.0017887259534268393,-7.099418658847258e-05,-1.9948488563074463e-05,0.0
0.0017887270308957657,-7.099421453182588e-05,-1.9948492680711562e-05,0.0
0.0017887276856476328,-7.099423173590491e-05,-1.9948495179553943e-05,0.0
0.0017887277701723935,-7.099423461081727e-05,-1.994849549323519e-05,0.0
0.0017887272850613378,-7.099422321776489e-05,-1.994849362362273e-05,0.0
0.0017887263790070948,-7.099420126904415e-05,-1.994849014081784e-05,0.0
0.0017887253488036324,-7.09941761280458e-05,-1.9948486183155647e-05,0.0
0.0017887246393462556,-7.099415880925499e-05,-1.994848345720512e-05,0.0
0.0017887248292681073,-7.099416363082848e-05,-1.994848418273232e-05,0.0
0.0017887256221767013,-7.099418358246079e-05,-1.9948487225060013e-05,0.0
0.001788726400830139,-7.099420330961852e-05,-1.9948490214287575e-05,0.0
0.0017887269484972057,-7.099421718254391e-05,-1.994849231566965e-05,0.0
0.0017887271465121767,-7.099422211216275e-05,-1.994849307207077e-05,0.0
0.001788726974274819,-7.099421755008434e-05,-1.9948492403965373e-05,0.0
0.0017887265092503906,-7.099420548860158e-05,-1.994849060943778e-05,0.0
0.00178872592696964,-7.099419046069086e-05,-1.9948488364182213e-05,0.0
0.0017887255010288073,-7.099417954001216e-05,-1.9948486721502775e-05,0.0
0.0017887255960936544,-7.099418218033991e-05,-1.9948487085438182e-05,0.0
0.0017887261011777585,-7.099419638652115e-05,-1.9948489031208885e-05,0.0
0.0017887266397449625,-7.099421198707308e-05,-1.994849110767746e-05,0.0
0.0017887270447613966,-7.099422370457551e-05,-1.994849266879005e-05,0.0
0.0017887272152424445,-7.099422833489332e-05,-1.994849332391307e-05,0.0
0.0017887271162527441,-7.099422474717656e-05,-1.9948492937833207e-05,0.0
0.0017887267789061874,-7.099421388386046e-05,-1.994849163075743e-05,0.0
0.0017887263003659199,-7.099419876066531e-05,-1.994848977831297e-05,0.0
