E1,E2,E3,E4,P1,P2,P3,P4,S1,S2,S3,S4,V1,V2,V3,V4
8.734612375813295e-05,0.00012988742052564146,0.00019080907318957377,-4.774433050980452e-06,0.0013343174003665897,0.0008553557805177419,0.00044862693960241463,0.0010893447734238394,0.0005446150921802926,0.0002659969687209231,0.00011124863670684387,9.106591712877333e-05,0.0003848327028328062,-5.6641547360313245e-05,0.00013478429137839802,-2.0569368397100442e-05
8.701869170469356e-05,0.00012984868130800346,0.00019104105749214554,-4.828458029205864e-06,0.00133633326955994,0.0008553631232062534,0.00044920746861903455,0.0010910551595678223,0.0005450187560631233,0.000266092891232278,0.00011127308306970176,9.104132152383877e-05,0.0003841490967390975,-5.8515907822168647e-05,0.0001345299023846696,-2.1118281218011375e-05
8.66737288555874e-05,0.00012977802455388054,0.0001912209585754457,-4.881486748076585e-06,0.0013379977238570208,0.0008551591554996814,0.00044966329775137845,0.0010924875822109523,0.0005452928944652065,0.00026612921195612267,0.00011127075912456674,9.099696147970471e-05,0.0003833838317786769,-6.034834015235206e-05,0.00013424677421731992,-2.16540430585297e-05
8.63154281631566e-05,0.00012968077574392007,0.000191356311749829,-4.933430564503684e-06,0.001339359832490728,0.0008547781077307079,0.00045001229387755967,0.00109368122754094,0.000545457659217232,0.0002661158356726093,0.00011124599403297165,9.093631363688575e-05,0.0003825528483239313,-6.213799898992552e-05,0.0001339406193970963,-2.2176589444880867e-05
8.594740719366391e-05,0.00012956155523937107,0.00019145366860312727,-4.984219828208262e-06,0.0013404622874848943,0.0008542496909752001,0.00045027000608960355,0.0010946700775217428,0.0005455305053865375,0.0002660613202658486,0.00011120254340069747,9.086237541286824e-05,0.0003816699479238919,-6.388426332631979e-05,0.00013361638266705175,-2.268589545299956e-05
8.557277794987746e-05,0.00012942436416096107,0.00019151871743999858,-5.033801109610609e-06,0.0013413421846105015,0.000853599647392031,0.0004504499478944116,0.0010954835609276376,0.000545526523698119,0.000265973042947899,0.00011114365888784019,9.077772507329259e-05,0.00038074705192278516,-6.558671278683107e-05,0.00013327833346512085,-2.318197192018004e-05
8.51942090014053e-05,0.0001292726607643364,0.00019155639034113014,-5.082134803096962e-06,0.0013420317176267352,0.000852850239838159,0.0004505638482084946,0.0010961471306913935,0.0005454587360408396,0.00026585734809119154,0.00011107215020097306,9.068457502735112e-05,0.0003797944317910984,-6.724510599500795e-05,0.000132930148340383,-2.3664861935708363e-05
8.481398060910595e-05,0.00012910942815524143,0.0001915709580226012,-5.129193060299242e-06,0.0013425587934502142,0.0008520206860840021,0.0004506218738900977,0.0010966827741946323,0.000545338357312436,0.00026571967828184446,0.00011099044012790155,9.058481895556874e-05,0.00037882091363352163,-6.885936086722446e-05,0.00013257498418399097,-2.4134637591948168e-05
8.443403351025489e-05,0.00012893723416556994,0.00019156611364910302,-5.174958011356787e-06,0.001342947575714125,0.0008511275428327595,0.0004506328264908756,0.001097109462953264,0.000545175026776867,0.00026556469016731916,0.00011090061326105308,9.048007336179329e-05,0.00037783405928068096,-7.042953668859287e-05,0.00013221554312597186,-2.4591396978526686e-05
8.405601199876397e-05,0.00012875828417326587,0.00019154504670385516,-5.219420236090653e-06,0.001343218963847926,0.0008501850445195377,0.0004506043157912901,0.001097443547849778,0.0005449770119654824,0.00026539635660219796,0.00011080445902797338,9.037171411351107e-05,0.0003768403262665347,-7.195581782754023e-05,0.0001318541299123133,-2.5035261403389088e-05
8.36813018946388e-05,0.00012857446760093235,0.00019151050795206497,-5.2625774511610056e-06,0.0013433910143830635,0.0008492054015713273,0.0004505429125307572,0.0010976991056845034,0.0005447513879723405,0.00026521805650680055,0.00011070350961152012,9.02609084997947e-05,0.00037584520885807475,-7.343849895395733e-05,0.0001314927025291909,-2.5466372825545162e-05
8.331106395263708e-05,0.00012838739877441704,0.0001914648664603015,-5.30443338332241e-06,0.0013434793107115909,0.0008481990624761229,0.0004504542825707089,0.0010978882423945742,0.0005445041947906694,0.00026503265375323927,0.00011059907330168775,9.014864329742991e-05,0.00037485336215148737,-7.487797163418677e-05,0.00013113291678749206,-2.588489148532113e-05
8.294626321433623e-05,0.00012819845276679508,0.00019141015955596912,-5.344996802683332e-06,0.0013434972870223457,0.0008471749436597814,0.0004503433045473337,0.0010980213578475689,0.0005442405751243512,0.0002648425662884434,0.00011049226377814474,9.003574929534988e-05,0.00037386871108858793,-7.62747121847932e-05,0.00013077616552430312,-2.6290993718850076e-05
8.258769476231405e-05,0.00012800879679734586,0.00019134813653254169,-5.384280693335452e-06,0.0013434565116345364,0.0008461406308174831,0.0004502141728885923,0.0010981073766745916,0.000543964894894177,0.0002646498265980233,0.00011038402577935872,8.992292268705261e-05,0.00037289454608592087,-7.762927067574157e-05,0.00013042361302114186,-2.668486994439132e-05
8.223600629110791e-05,0.00012781941770086282,0.00019128029682967407,-5.422301541814809e-06,0.0013433669344558841,0.0008451025550032947,0.0004500704878925738,0.0010981539491773714,0.0005436808484496612,0.0002644561345116222,0.00011027515757190355,8.981074370132838e-05,0.0003719336068111135,-7.894226098208382e-05,0.00013007622518311106,-2.7066722808865395e-05
8.189171786782881e-05,0.0001276311459309752,0.0001912079233442627,-5.45907872659085e-06,0.0013432371028216951,0.0008440661464531769,0.00044991533439485453,0.001098167625934067,0.0005433915502975015,0.0002642629032516943,0.00011016633059305566,8.969969280411972e-05,0.00037098815549006504,-8.021435179138296e-05,0.00012973479596993049,-2.7436765483732543e-05
8.155523921622955e-05,0.00012744467651272298,0.00019113211145994438,-5.494633994168974e-06,0.0013430743495285516,0.0008430359688082023,0.00044975135039347847,0.0010981540093439595,0.0005430996149699512,0.0002640712995347116,0.00011005810660163474,8.959016476915649e-05,0.0003700600409863653,-8.144625848179905e-05,0.00012939997051968533,-2.7795220100032723e-05
8.122688482191174e-05,0.00012726058731475404,0.00019105379431891747,-5.528991009464844e-06,0.0013428849564652116,0.0008420158361182097,0.0004495807868526651,0.0010981178849950428,0.0005428072264818887,0.0002638822784474197,0.00010995095263654689,8.948248088240542e-05,0.00036915075476211614,-8.26387357929789e-05,0.00012907226535951527,-2.8142316313049097e-05
8.090688712328099e-05,0.00012707935497033933,0.00019097376480156587,-5.562174969896455e-06,0.0013426742968653794,0.0008410089147426533,0.0004494055597708852,0.001098063335411787,0.0005425161986649238,0.000263696613741244,0.00010984525404979246,8.93768995154612e-05,0.0003682614797076219,-8.379257121860697e-05,0.00012875208605454393,-2.8478289987658338e-05
8.059540802279796e-05,0.00012690136873892314,0.0001908926946261801,-5.59421227417513e-06,0.001342446958862384,0.0008400178120251968,0.0004492272954755463,0.0010979938384430973,0.0005422280275204993,0.0002635149241153635,0.00010974132585082913,8.927362527578537e-05,0.00036739313271629936,-8.490857905569178e-05,0.00012843974260714146,-2.8803381995993846e-05
8.029254892591602e-05,0.00012672694256602623,0.00019081115093294384,-5.625130238090934e-06,0.001342206852713712,0.0008390446534010107,0.00044904736999484655,0.0010979123522819197,0.0005419439366013549,0.00026333769599315145,0.00010963942257207645,8.91728169170939e-05,0.0003665464017804025,-8.598759505138602e-05,0.00012813546288304158,-2.9117837119575142e-05
7.999835949069369e-05,0.00012655632556882762,0.00019072961067306701,-5.6549568507104515e-06,0.0013419573037822933,0.0008380911493998173,0.00044886694325685215,0.0010978213888666428,0.0005416649163112628,0.0002631653032373494,0.00010953974684089613,8.907459417108441e-05,0.0003657217782923322,-8.703047159339626e-05,0.00012783940430874572,-2.9421903048551053e-05
7.971284524923932e-05,0.0001263897111474537,0.00019064847308518932,-5.683720565362091e-06,0.0013417011331096637,0.0008371586538321306,0.00044868698877582603,0.0010977230771987805,0.0005413917579058828,0.0002629980241961121,0.00010944245682142547,8.897904364192393e-05,0.00036491958515481773,-8.803807339484744e-05,0.00012755166405583593,-2.9715829471168708e-05
