E1,E2,E3,E4,P1,P2,P3,P4,S1,S2,S3,S4,V1,V2,V3,V4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4935412894826478e-07,4.406301652500219e-08,1.6436760252034918e-06,-2.609118916964535e-07,1.0328221177161636e-05,6.286892063854176e-06,-7.563560919812881e-07,1.1529734359510343e-05,5.984579954085828e-06,2.9288601055599943e-06,1.0344788860499445e-06,9.452767695114662e-07,4.269135214224196e-06,-2.6048620683875397e-07,1.6469634185155743e-07,-2.1965348822259315e-08
-3.7004753479864715e-07,2.960512470213861e-07,6.180851663585282e-06,-8.138669948040696e-07,3.7492767191490586e-05,2.314721387206408e-05,-1.978496185864087e-06,4.182686726997051e-05,2.1530267701225593e-05,1.0519144891989003e-05,3.749714550069587e-06,3.404839778013834e-06,1.523267793533494e-05,-9.300706763203569e-07,6.381339567532475e-07,-7.068093583097728e-08
-5.01713090912471e-07,8.106037579196602e-07,1.2949996236230627e-05,-1.4531523003607404e-06,7.651410351386877e-05,4.7713398182725746e-05,-2.8402209133320906e-06,8.533483306230202e-05,4.364274197440112e-05,2.129617098501488e-05,7.644233291887329e-06,6.898365776962094e-06,3.062376363240072e-05,-1.9134007336038017e-06,1.3598061030647486e-06,-1.3013458263766886e-07
-4.576006784782964e-07,1.5995843865047374e-06,2.1371817528983894e-05,-2.04376957933894e-06,0.00012339313557651542,7.76024434883829e-05,-2.8516056834080585e-06,0.00013760131973913816,6.996290611183692e-05,3.4102275602836776e-05,1.2316690489238955e-05,1.1044673955068553e-05,4.867176208491512e-05,-3.1454679500412257e-06,2.2709242910666893e-06,-1.8952136441931952e-07
-2.529481294525116e-07,2.6091390639815613e-06,3.089273572418685e-05,-2.5373713053089324e-06,0.00017495215343784126,0.00011076008355583715,-1.9617154472204895e-06,0.00019511092933467364,9.870636897213574e-05,4.807033112774926e-05,1.7450978268698667e-05,1.5548150697168304e-05,6.805975912130119e-05,-4.60296296023539e-06,3.30412277542355e-06,-2.442640155751241e-07
6.473928683802156e-08,3.7701474377068004e-06,4.104172983789529e-05,-2.922328034782629e-06,0.00022872406128418405,0.00014552358758546886,-2.7990654069118743e-07,0.0002551426602062305,0.00012852673397158596,6.254985580976991e-05,2.2802855916017033e-05,2.0183438023877877e-05,8.780938805664593e-05,-6.27670784094537e-06,4.39849100083096e-06,-2.925704589326601e-07
4.6112182838723096e-07,5.030454868443548e-06,5.145845092193666e-05,-3.1900179170295446e-06,0.000282825627834798,0.00018062785930723124,2.1086451189863567e-06,0.00031561677974394173,0.00015839545080593314,7.704374281526241e-05,2.818580013687468e-05,2.4780157704502858e-05,0.00010718187911125862,-8.153729026036089e-06,5.508251823705515e-06,-3.330887926700678e-07
8.727226335235743e-07,6.322826899560075e-06,6.18390049220318e-05,-3.3625573220851312e-06,0.00033590429093682274,0.00021509050687973318,4.98003957153874e-06,0.00037504840607359766,0.00018761628360234404,9.121974913546031e-05,3.346712687140725e-05,2.9220557715689232e-05,0.00012569533976795823,-1.0234004842485517e-05,6.591179280410418e-06,-3.667729192358697e-07
1.2544139727245898e-06,7.598289926018069e-06,7.196057825535551e-05,-3.456955395748873e-06,0.00038697671275300985,0.0002481997310287288,8.16591790925535e-06,0.0004323554855533897,0.00021568326616225005,0.00010483634324335134,3.8550317988913374e-05,3.342075545348606e-05,0.00014300872117025358,-1.2511711466464806e-05,7.617078200516412e-06,-3.943782778656244e-07
1.5811113607750086e-06,8.826267339583815e-06,8.166781734660594e-05,-3.481946635653549e-06,0.0004353345186538848,0.0002794574200730001,1.1564960461281521e-05,0.00048675424611166625,0.00024222528765587413,0.00011771554750040271,4.336557524221063e-05,3.7321502827249385e-05,0.00015887899777578416,-1.4974576332713205e-05,8.566276763338434e-06,-4.162083445487038e-07
1.8197719101193638e-06,9.974185821767371e-06,9.084830489688632e-05,-3.457852410381294e-06,0.00048057868207031305,0.00030854750406178385,1.5031341389742361e-05,0.0005378052706921024,0.0002670552797761462,0.0001297698255239857,4.78741852329142e-05,4.0893399200592494e-05,0.00017320315585937315,-1.76148783946953e-05,9.42338622949094e-06,-4.3348001674240097e-07
1.9493173454991995e-06,1.1020958512438182e-05,9.943600140504832e-05,-3.4006570942963793e-06,0.0005225098570531786,0.00033530410609907145,1.8458337413458937e-05,0.0005852866341931291,0.00029008677029921124,0.0001409593599637508,5.2056927222783584e-05,4.412498130704471e-05,0.0001859512459305507,-2.0421556078021994e-05,1.0180002690266235e-05,-4.471958427621479e-07
1.9607660548019147e-06,1.195561939677815e-05,0.00010739128246458504,-3.319311840397137e-06,0.0005610057694287601,0.00035963356435997714,2.1785111859731634e-05,0.0006290585107063042,0.0003112640040226295,0.00015125801746898883,5.590185647895762e-05,4.7010865342955365e-05,0.00019711273333846,-2.3380152265155626e-05,1.0832233820240128e-05,-4.579111584792147e-07
1.850676083304336e-06,1.2772584460512847e-05,0.00011469577768951409,-3.220478904150909e-06,0.0005960329858326767,0.00038150939504742634,2.4970319311744394e-05,0.0006690780428378286,0.00033057558473303467,0.0001606606777157708,5.940569601650007e-05,4.955335169795696e-05,0.0002067080457625959,-2.647534116764381e-05,1.1379315849653232e-05,-4.660616551279888e-07
1.6163831833054121e-06,1.3469107776551114e-05,0.00012136098950743801,-3.113588780560767e-06,0.0006277309469189003,0.0004010168029941293,2.7969036553846487e-05,0.0007054934730202704,0.00034810732949249677,0.00016920946479734712,6.25823663209999e-05,5.177089686075416e-05,0.00021482995580399383,-2.969274245219742e-05,1.1824153215381292e-05,-4.723413460427512e-07
1.2617633693963444e-06,1.4048021788173723e-05,0.00012741342574631152,-3.004192940375821e-06,0.0006562836393514473,0.0004182818344362305,3.076181237274948e-05,0.0007385007899951365,0.0003639631916716786,0.00017695464303381177,6.545001021452036e-05,5.3685351292991683e-05,0.00022158212086931746,-3.301659688629978e-05,1.2172127381325184e-05,-4.771985292093242e-07
7.924261708026129e-07,1.4513390316415309e-05,0.00013287887938870154,-2.8959073363848926e-06,0.0006818555517876594,0.000433421316930242,3.333897130543877e-05,0.0007682743867737245,0.00037823393100804123,0.00018393986721008666,6.802477444415739e-05,5.53161302470394e-05,0.00022705589112167242,-3.643158201798794e-05,1.2428599279694301e-05,-4.809422194789088e-07
2.1555385690686016e-07,1.4870392338861947e-05,0.0001377823148208332,-2.79053341244289e-06,0.0007045920684394375,0.0004465428034500189,3.5699946654627915e-05,0.0007949675385871251,0.00039099750990417604,0.0001902023923708668,7.032085423340663e-05,5.6680267300039056e-05,0.00023133065382481118,-3.992286602000617e-05,1.2598877923328453e-05,-4.837505393206891e-07
-4.6202424154429335e-07,1.5124565555822243e-05,0.000142155328929224,-2.6906725465453457e-06,0.0007246781777398812,0.0004577783594023637,3.784243009603234e-05,0.0008187777194878843,0.0004023545689774796,0.00019579054770647633,7.235640479790973e-05,5.779830135253615e-05,0.00023450163568419232,-4.3476696927667705e-05,1.268895062821828e-05,-4.858722365458889e-07
-1.2289040637564667e-06,1.528608696684699e-05,0.00014604966867083667,-2.597354936891663e-06,0.000742387915289406,0.0004673255290238324,3.977949214180318e-05,0.0008399998203119704,0.00041245129182701664,0.00020077435278217877,7.41583017425043e-05,5.8698626130835316e-05,0.00023669638817866868,-4.7078653518546176e-05,1.2707706712704127e-05,-4.874852948041281e-07
-2.073528232078977e-06,1.5365073707377352e-05,0.00014951345854326344,-2.510691829961292e-06,0.0007579693074395926,0.000475365479753839,4.152767226749959e-05,0.0008589003186903163,0.00042141869764566694,0.00020521642452889572,7.575082817844269e-05,5.940679623760601e-05,0.0002380293117835332,-5.0715121495691144e-05,1.2663501739663314e-05,-4.886949055975772e-07
-2.985997770848715e-06,1.537004263211035e-05,0.0001525867490354119,-2.4308282605053764e-06,0.0007716294778800013,0.000482050039647067,4.310045084539859e-05,0.0008757013263301548,0.00042936611224419444,0.000209168988353307,7.715425158324302e-05,5.9944262496546174e-05,0.00023859709925270993,-5.4373899698738974e-05,1.2563408802847585e-05,-4.895922758416516e-07
-3.958072106390105e-06,1.530791031499879e-05,0.00015530151662750447,-2.3579430515467482e-06,0.000783534647638171,0.0004875016973734702,4.450824914449502e-05,0.0008905805890150153,0.0004363811680512482,0.000212673878137851,7.838482380068903e-05,6.0328371952382315e-05,0.00023847873561875458,-5.80442001039128e-05,1.2413218526883076e-05,-4.902546278650122e-07
-4.983169067015138e-06,1.5183993049251312e-05,0.00015768166379107843,-2.2922488143799384e-06,0.0007938101350796192,0.0004918136022182722,4.575842933050149e-05,0.0009036714866047242,0.00044252980411336177,0.0002157625362407245,7.945478104083023e-05,6.0572367870869165e-05,0.00023773549819285385,-6.171664782402252e-05,1.2217439067270341e-05,-4.907451994095646e-07
-6.053782161525992e-06,1.5004651799890376e-05,0.0001597561370920024,-2.233651234537701e-06,0.0008026041421972868,0.0004950952276207525,4.686176057202247e-05,0.0009151326207354949,0.0004478898696234035,0.00021847210485367307,8.03786099114508e-05,6.069147930903565e-05,0.00023643674124876758,-6.538204315304194e-05,1.1981250493772393e-05,-4.911156952265353e-07
-7.160153863636852e-06,1.477872898208896e-05,0.00016156599870067673,-2.18144621876108e-06,0.0008101210081909596,0.0004974961000252944,4.7836529885773776e-05,0.0009251842615460657,0.00045256855328646296,0.00022085377197407128,8.117631636654402e-05,6.0705877012765994e-05,0.00023467248068702835,-6.903118473610389e-05,1.1711497444186464e-05,-4.913991593207655e-07
-8.294287815661189e-06,1.451337670578664e-05,0.00016314391687911216,-2.135001503987598e-06,0.0008165228477167654,0.0004991353654443447,4.8697654008509124e-05,0.0009340008853470418,0.000456650704111375,0.00022294803020696081,8.186376250616137e-05,6.063149175854728e-05,0.000232514520609146,-7.265633826362779e-05,1.1413688968601736e-05,-4.916167107145087e-07
