E1,E2,E3,E4,P1,P2,P3,P4,S1,S2,S3,S4,V1,V2,V3,V4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0021475760256092426,0.0021475760256092426,0.0021475760256092426,0.0021475760256092426,0.0021475760256092426,0.0021475760256092426,0.0021475760256092426,0.0021475760256092426,0.0021475760256092426,0.0021475760256092426,0.0021475760256092426,0.0021475760256092426,0.0021475760256092426,0.0021475760256092426,0.0021475760256092426,0.0021475760256092426
0.005702582753907813,0.005702582753907813,0.005702582753907813,0.005702582753907813,0.005702582753907813,0.005702582753907813,0.005702582753907813,0.005702582753907813,0.005702582753907813,0.005702582753907813,0.005702582753907813,0.005702582753907813,0.005702582753907813,0.005702582753907813,0.005702582753907813,0.005702582753907813
0.010756046176851296,0.010756046176851296,0.010756046176851296,0.010756046176851296,0.010756046176851296,0.010756046176851296,0.010756046176851296,0.010756046176851296,0.010756046176851296,0.010756046176851296,0.010756046176851296,0.010756046176851296,0.010756046176851296,0.010756046176851296,0.010756046176851296,0.010756046176851296
0.018045908403894573,0.018045908403894573,0.018045908403894573,0.018045908403894573,0.018045908403894573,0.018045908403894573,0.018045908403894573,0.018045908403894573,0.018045908403894573,0.018045908403894573,0.018045908403894573,0.018045908403894573,0.018045908403894573,0.018045908403894573,0.018045908403894573,0.018045908403894573
0.029655754949288134,0.029655754949288134,0.029655754949288134,0.029655754949288134,0.029655754949288134,0.029655754949288134,0.029655754949288134,0.029655754949288134,0.029655754949288134,0.029655754949288134,0.029655754949288134,0.029655754949288134,0.029655754949288134,0.029655754949288134,0.029655754949288134,0.029655754949288134
0.052592329066863036,0.052592329066863036,0.052592329066863036,0.052592329066863036,0.052592329066863036,0.052592329066863036,0.052592329066863036,0.052592329066863036,0.052592329066863036,0.052592329066863036,0.052592329066863036,0.052592329066863036,0.052592329066863036,0.052592329066863036,0.052592329066863036,0.052592329066863036
0.12227316446939451,0.12227316446939451,0.12227316446939451,0.12227316446939451,0.12227316446939451,0.12227316446939451,0.12227316446939451,0.12227316446939451,0.12227316446939451,0.12227316446939451,0.12227316446939451,0.12227316446939451,0.12227316446939451,0.12227316446939451,0.12227316446939451,0.12227316446939451
0.38034031145140146,0.38034031145140146,0.38034031145140146,0.38034031145140146,0.38034031145140146,0.38034031145140146,0.38034031145140146,0.38034031145140146,0.38034031145140146,0.38034031145140146,0.38034031145140146,0.38034031145140146,0.38034031145140146,0.38034031145140146,0.38034031145140146,0.38034031145140146
0.7481069069857692,0.7481069069857692,0.7481069069857692,0.7481069069857692,0.7481069069857692,0.7481069069857692,0.7481069069857692,0.7481069069857692,0.7481069069857692,0.7481069069857692,0.7481069069857692,0.7481069069857692,0.7481069069857692,0.7481069069857692,0.7481069069857692,0.7481069069857692
1.1429036997924675,1.1429036997924675,1.1429036997924675,1.1429036997924675,1.1429036997924675,1.1429036997924675,1.1429036997924675,1.1429036997924675,1.1429036997924675,1.1429036997924675,1.1429036997924675,1.1429036997924675,1.1429036997924675,1.1429036997924675,1.1429036997924675,1.1429036997924675
1.5251534129471227,1.5251534129471227,1.5251534129471227,1.5251534129471227,1.5251534129471227,1.5251534129471227,1.5251534129471227,1.5251534129471227,1.5251534129471227,1.5251534129471227,1.5251534129471227,1.5251534129471227,1.5251534129471227,1.5251534129471227,1.5251534129471227,1.5251534129471227
1.8787455799395072,1.8787455799395072,1.8787455799395072,1.8787455799395072,1.8787455799395072,1.8787455799395072,1.8787455799395072,1.8787455799395072,1.8787455799395072,1.8787455799395072,1.8787455799395072,1.8787455799395072,1.8787455799395072,1.8787455799395072,1.8787455799395072,1.8787455799395072
2.1997028170954893,2.1997028170954893,2.1997028170954893,2.1997028170954893,2.1997028170954893,2.1997028170954893,2.1997028170954893,2.1997028170954893,2.1997028170954893,2.1997028170954893,2.1997028170954893,2.1997028170954893,2.1997028170954893,2.1997028170954893,2.1997028170954893,2.1997028170954893
2.489812224694074,2.489812224694074,2.489812224694074,2.489812224694074,2.489812224694074,2.489812224694074,2.489812224694074,2.489812224694074,2.489812224694074,2.489812224694074,2.489812224694074,2.489812224694074,2.489812224694074,2.489812224694074,2.489812224694074,2.489812224694074
2.753167594177538,2.753167594177538,2.753167594177538,2.753167594177538,2.753167594177538,2.753167594177538,2.753167594177538,2.753167594177538,2.753167594177538,2.753167594177538,2.753167594177538,2.753167594177538,2.753167594177538,2.753167594177538,2.753167594177538,2.753167594177538
2.9943867546730782,2.9943867546730782,2.9943867546730782,2.9943867546730782,2.9943867546730782,2.9943867546730782,2.9943867546730782,2.9943867546730782,2.9943867546730782,2.9943867546730782,2.9943867546730782,2.9943867546730782,2.9943867546730782,2.9943867546730782,2.9943867546730782,2.9943867546730782
3.217769363613033,3.217769363613033,3.217769363613033,3.217769363613033,3.217769363613033,3.217769363613033,3.217769363613033,3.217769363613033,3.217769363613033,3.217769363613033,3.217769363613033,3.217769363613033,3.217769363613033,3.217769363613033,3.217769363613033,3.217769363613033
3.4269645972737908,3.4269645972737908,3.4269645972737908,3.4269645972737908,3.4269645972737908,3.4269645972737908,3.4269645972737908,3.4269645972737908,3.4269645972737908,3.4269645972737908,3.4269645972737908,3.4269645972737908,3.4269645972737908,3.4269645972737908,3.4269645972737908,3.4269645972737908
3.6249011064390344,3.6249011064390344,3.6249011064390344,3.6249011064390344,3.6249011064390344,3.6249011064390344,3.6249011064390344,3.6249011064390344,3.6249011064390344,3.6249011064390344,3.6249011064390344,3.6249011064390344,3.6249011064390344,3.6249011064390344,3.6249011064390344,3.6249011064390344
3.813840326200898,3.813840326200898,3.813840326200898,3.813840326200898,3.813840326200898,3.813840326200898,3.813840326200898,3.813840326200898,3.813840326200898,3.813840326200898,3.813840326200898,3.813840326200898,3.813840326200898,3.813840326200898,3.813840326200898,3.813840326200898
3.995477919106394,3.995477919106394,3.995477919106394,3.995477919106394,3.995477919106394,3.995477919106394,3.995477919106394,3.995477919106394,3.995477919106394,3.995477919106394,3.995477919106394,3.995477919106394,3.995477919106394,3.995477919106394,3.995477919106394,3.995477919106394
4.171054743841345,4.171054743841345,4.171054743841345,4.171054743841345,4.171054743841345,4.171054743841345,4.171054743841345,4.171054743841345,4.171054743841345,4.171054743841345,4.171054743841345,4.171054743841345,4.171054743841345,4.171054743841345,4.171054743841345,4.171054743841345
4.341459263617148,4.341459263617148,4.341459263617148,4.341459263617148,4.341459263617148,4.341459263617148,4.341459263617148,4.341459263617148,4.341459263617148,4.341459263617148,4.341459263617148,4.341459263617148,4.341459263617148,4.341459263617148,4.341459263617148,4.341459263617148
4.5073144076285505,4.5073144076285505,4.5073144076285505,4.5073144076285505,4.5073144076285505,4.5073144076285505,4.5073144076285505,4.5073144076285505,4.5073144076285505,4.5073144076285505,4.5073144076285505,4.5073144076285505,4.5073144076285505,4.5073144076285505,4.5073144076285505,4.5073144076285505
4.669047584104943,4.669047584104943,4.669047584104943,4.669047584104943,4.669047584104943,4.669047584104943,4.669047584104943,4.669047584104943,4.669047584104943,4.669047584104943,4.669047584104943,4.669047584104943,4.669047584104943,4.669047584104943,4.669047584104943,4.669047584104943
4.826945196272675,4.826945196272675,4.826945196272675,4.826945196272675,4.826945196272675,4.826945196272675,4.826945196272675,4.826945196272675,4.826945196272675,4.826945196272675,4.826945196272675,4.826945196272675,4.826945196272675,4.826945196272675,4.826945196272675,4.826945196272675
4.9811940272274535,4.9811940272274535,4.9811940272274535,4.9811940272274535,4.9811940272274535,4.9811940272274535,4.9811940272274535,4.9811940272274535,4.9811940272274535,4.9811940272274535,4.9811940272274535,4.9811940272274535,4.9811940272274535,4.9811940272274535,4.9811940272274535,4.9811940272274535
5.131912037000696,5.131912037000696,5.131912037000696,5.131912037000696,5.131912037000696,5.131912037000696,5.131912037000696,5.131912037000696,5.131912037000696,5.131912037000696,5.131912037000696,5.131912037000696,5.131912037000696,5.131912037000696,5.131912037000696,5.131912037000696
5.279170903149982,5.279170903149982,5.279170903149982,5.279170903149982,5.279170903149982,5.279170903149982,5.279170903149982,5.279170903149982,5.279170903149982,5.279170903149982,5.279170903149982,5.279170903149982,5.279170903149982,5.279170903149982,5.279170903149982,5.279170903149982
5.423012276843469,5.423012276843469,5.423012276843469,5.423012276843469,5.423012276843469,5.423012276843469,5.423012276843469,5.423012276843469,5.423012276843469,5.423012276843469,5.423012276843469,5.423012276843469,5.423012276843469,5.423012276843469,5.423012276843469,5.423012276843469
5.56345934302836,5.56345934302836,5.56345934302836,5.56345934302836,5.56345934302836,5.56345934302836,5.56345934302836,5.56345934302836,5.56345934302836,5.56345934302836,5.56345934302836,5.56345934302836,5.56345934302836,5.56345934302836,5.56345934302836,5.56345934302836
5.700524923014084,5.700524923014084,5.700524923014084,5.700524923014084,5.700524923014084,5.700524923014084,5.700524923014084,5.700524923014084,5.700524923014084,5.700524923014084,5.700524923014084,5.700524923014084,5.700524923014084,5.700524923014084,5.700524923014084,5.700524923014084
5.8342170620873475,5.8342170620873475,5.8342170620873475,5.8342170620873475,5.8342170620873475,5.8342170620873475,5.8342170620873475,5.8342170620873475,5.8342170620873475,5.8342170620873475,5.8342170620873475,5.8342170620873475,5.8342170620873475,5.8342170620873475,5.8342170620873475,5.8342170620873475
5.964542806847662,5.964542806847662,5.964542806847662,5.964542806847662,5.964542806847662,5.964542806847662,5.964542806847662,5.964542806847662,5.964542806847662,5.964542806847662,5.964542806847662,5.964542806847662,5.964542806847662,5.964542806847662,5.964542806847662,5.964542806847662
6.091510691652778,6.091510691652778,6.091510691652778,6.091510691652778,6.091510691652778,6.091510691652778,6.091510691652778,6.091510691652778,6.091510691652778,6.091510691652778,6.091510691652778,6.091510691652778,6.091510691652778,6.091510691652778,6.091510691652778,6.091510691652778
6.215132312621367,6.215132312621367,6.215132312621367,6.215132312621367,6.215132312621367,6.215132312621367,6.215132312621367,6.215132312621367,6.215132312621367,6.215132312621367,6.215132312621367,6.215132312621367,6.215132312621367,6.215132312621367,6.215132312621367,6.215132312621367
6.3354232623476,6.3354232623476,6.3354232623476,6.3354232623476,6.3354232623476,6.3354232623476,6.3354232623476,6.3354232623476,6.3354232623476,6.3354232623476,6.3354232623476,6.3354232623476,6.3354232623476,6.3354232623476,6.3354232623476,6.3354232623476
6.452403620930359,6.452403620930359,6.452403620930359,6.452403620930359,6.452403620930359,6.452403620930359,6.452403620930359,6.452403620930359,6.452403620930359,6.452403620930359,6.452403620930359,6.452403620930359,6.452403620930359,6.452403620930359,6.452403620930359,6.452403620930359
6.566098142452128,6.566098142452128,6.566098142452128,6.566098142452128,6.566098142452128,6.566098142452128,6.566098142452128,6.566098142452128,6.566098142452128,6.566098142452128,6.566098142452128,6.566098142452128,6.566098142452128,6.566098142452128,6.566098142452128,6.566098142452128
6.676536235314934,6.676536235314934,6.676536235314934,6.676536235314934,6.676536235314934,6.676536235314934,6.676536235314934,6.676536235314934,6.676536235314934,6.676536235314934,6.676536235314934,6.676536235314934,6.676536235314934,6.676536235314934,6.676536235314934,6.676536235314934
6.7837518056958634,6.7837518056958634,6.7837518056958634,6.7837518056958634,6.7837518056958634,6.7837518056958634,6.7837518056958634,6.7837518056958634,6.7837518056958634,6.7837518056958634,6.7837518056958634,6.7837518056958634,6.7837518056958634,6.7837518056958634,6.7837518056958634,6.7837518056958634
6.887783012665087,6.887783012665087,6.887783012665087,6.887783012665087,6.887783012665087,6.887783012665087,6.887783012665087,6.887783012665087,6.887783012665087,6.887783012665087,6.887783012665087,6.887783012665087,6.887783012665087,6.887783012665087,6.887783012665087,6.887783012665087
6.988671968858116,6.988671968858116,6.988671968858116,6.988671968858116,6.988671968858116,6.988671968858116,6.988671968858116,6.988671968858116,6.988671968858116,6.988671968858116,6.988671968858116,6.988671968858116,6.988671968858116,6.988671968858116,6.988671968858116,6.988671968858116
