E1,E2,E3,E4,P1,P2,P3,P4,S1,S2,S3,S4,V1,V2,V3,V4
-1.0085230406236837e-05,1.0855198638599532e-05,0.00015672365972950797,-9.119069879803194e-06,0.0008462928198449941,0.0005161737988046988,9.97254491505079e-06,0.0009601643340048779,0.00047954380071216186,0.0002343497374716298,8.482577796449201e-05,6.871843660234323e-05,0.00027961192110873614,-5.6331118497740496e-05,1.2367572365431952e-05,-9.745777842607627e-07
-1.053512918939336e-05,1.1339259345792335e-05,0.00016371333088817825,-9.525840300246992e-06,0.0008840364511981684,0.0005391944415314152,1.041720331011242e-05,0.0010029867180459792,0.0005009309283632462,0.0002448015135340554,8.860895256809045e-05,7.178321632642588e-05,0.0002920822132693937,-5.884349147899187e-05,1.2919148664027785e-05,-1.0180475556882916e-06
-1.0961940527246382e-05,1.1798452561664079e-05,0.00017034406398313336,-9.911732393269169e-06,0.0009198418584451388,0.0005610329085767439,1.0839012311810994e-05,0.0010436101038743429,0.0005212197848297141,0.00025471657511538315,9.219785921498917e-05,7.469061537100845e-05,0.0003039121175647722,-6.122685879432404e-05,1.3442399875767428e-05,-1.059285747546077e-06
-1.136496651274455e-05,1.2232028581248141e-05,0.00017660502699140806,-1.0276115277658724e-05,0.0009536505493302758,0.0005816535235500034,1.1237283658326827e-05,0.0010819681249821628,0.0005403772248601671,0.0002640787239018304,9.558663469607534e-05,7.743588386337933e-05,0.0003150823078383423,-6.347732630755712e-05,1.3936471202286015e-05,-1.098224961633827e-06
-1.1744618991861455e-05,1.2640431701403757e-05,0.00018250262921962066,-1.0619361472273342e-05,0.0009854971336391456,0.0006010773966572508,1.161242575888283e-05,0.0011181000474113746,0.0005584228592365124,0.00027289754359318037,9.87787476912429e-05,8.002183202423014e-05,0.000325604219782779,-6.559719741768347e-05,1.4401868472786577e-05,-1.134905025278589e-06
-1.2102369946455469e-05,1.302524802645752e-05,0.00018805976142485974,-1.094280223885152e-05,0.0010155052182371628,0.0006193799198261586,1.196589602228655e-05,0.001152146109275212,0.0005754267286502622,0.00028120726250915635,0.00010178658717965172,8.245849659398408e-05,0.0003355186939945872,-6.759469912361694e-05,1.4840398090148979e-05,-1.1694682378320183e-06
-1.2439429001874234e-05,1.3387781594389737e-05,0.00019329524025224902,-1.1247531658501941e-05,0.001043776409770885,0.0006366230659233482,1.2298892845865558e-05,0.0011842215866753021,0.0005914464073470213,0.00028903601643626045,0.00010462033696606723,8.475412778432001e-05,0.0003448593017491768,-6.947659379304331e-05,1.5253544923331394e-05,-1.2020315564448731e-06
-1.2756862540934074e-05,1.3729182078443685e-05,0.00019822565464122353,-1.1534514259187543e-05,0.0010704002857262044,0.000652861471006098,1.2612472796229078e-05,0.0012144281080546432,0.0006065326533016029,0.0002964086101059475,0.0001072889751684968,8.691599905291378e-05,0.00035365563982098187,-7.12488431723988e-05,1.5642618051909487e-05,-1.2326980899970107e-06
-1.3055593703920004e-05,1.4050444787125657e-05,0.0002028653658255296,-1.1804585015725488e-05,0.001095454394428353,0.0006681424343223432,1.2907550609267788e-05,0.001242853654197603,0.0006207294082180305,0.00030334651719462585,0.00010980027421818981,8.89504071034384e-05,0.0003619333304834601,-7.291660838687001e-05,1.6008750766076362e-05,-1.261557099097389e-06
-1.3336402388585698e-05,1.4352410664204933e-05,0.00020722650733322504,-1.2058449349787182e-05,0.0011190042550418954,0.0006825059183106756,1.3184899190154084e-05,0.0012695725582299198,0.0006340737975295372,0.0003098678803236567,0.00011216080085963772,9.086267188556402e-05,0.000369714021509093,-7.448424994039405e-05,1.6352900566642593e-05,-1.2886839960840655e-06
