E1,E2,E3,E4,P1,P2,P3,P4,S1,S2,S3
0.0043806536,0.004395573,0.0044141593,0.004352666,0.0037748744,0.0035545295,0.0033942377,0.0036731814,0.0136909345,0.013561233,0.013482148
0.004402075,0.0044172266,0.0044361306,0.0043736864,0.0037849883,0.0035618688,0.0033998622,0.0036820718,0.013835101,0.013702835,0.013622194
0.0044232854,0.0044386704,0.004457894,0.0043944954,0.003794992,0.0035690977,0.003405384,0.0036908542,0.013979555,0.013844698,0.013762483
0.0044442858,0.004459905,0.00447945,0.0044150935,0.0038048874,0.0035762182,0.0034108055,0.0036995301,0.01412429,0.013986815,0.013903011
0.0044650775,0.004480932,0.0045008003,0.0044354824,0.003814676,0.0035832322,0.003416129,0.0037081016,0.0142693,0.0141291795,0.014043771
0.0044856616,0.0045017526,0.004521946,0.0044556633,0.0038243595,0.0035901417,0.0034213562,0.0037165703,0.01441458,0.014271787,0.014184757
0.004506039,0.0045223674,0.0045428877,0.0044756373,0.0038339393,0.0035969485,0.0034264897,0.003724938,0.014560123,0.014414632,0.014325964
0.0045262114,0.0045427782,0.004563627,0.004495406,0.0038434172,0.0036036544,0.0034315311,0.0037332063,0.014705923,0.014557707,0.0144673865
0.00454618,0.004562986,0.004584165,0.0045149704,0.0038527944,0.0036102613,0.0034364827,0.0037413768,0.014851976,0.014701009,0.014609017
0.0045659454,0.0045829923,0.0046045026,0.004534332,0.0038620727,0.0036167707,0.0034413463,0.0037494511,0.014998276,0.01484453,0.014750852
0.0045855097,0.004602798,0.0046246415,0.004553492,0.0038712532,0.0036231847,0.0034461238,0.003757431,0.015144817,0.014988266,0.014892885
0.0046048737,0.004622404,0.004644583,0.004572452,0.0038803373,0.0036295047,0.0034508172,0.0037653178,0.015291592,0.015132211,0.015035112
0.004624039,0.0046418123,0.004664328,0.004591213,0.0038893265,0.0036357325,0.0034554282,0.0037731132,0.015438598,0.015276359,0.0151775265
0.0046430063,0.0046610236,0.004683878,0.0046097767,0.003898222,0.0036418694,0.0034599586,0.0037808185,0.015585828,0.015420706,0.015320123
0.0046617775,0.0046800394,0.0047032335,0.004628144,0.0039070253,0.0036479172,0.00346441,0.0037884351,0.015733276,0.015565245,0.015462897
0.0046803537,0.0046988614,0.0047223964,0.004646317,0.0039157374,0.0036538772,0.0034687843,0.0037959646,0.015880939,0.015709972,0.015605842
0.004698736,0.00471749,0.004741368,0.0046642963,0.0039243596,0.003659751,0.003473083,0.0038034082,0.016028808,0.015854882,0.015748953
0.0047169267,0.0047359276,0.0047601494,0.0046820836,0.0039328933,0.0036655401,0.0034773077,0.003810767,0.016176881,0.01599997,0.015892226
0.004734926,0.004754175,0.0047787423,0.0046996805,0.0039413394,0.0036712459,0.0034814603,0.0038180428,0.016325152,0.016145227,0.016035656
0.0047527356,0.0047722333,0.0047971476,0.0047170883,0.003949699,0.0036768697,0.0034855418,0.0038252363,0.016473616,0.016290652,0.016179236
0.004770357,0.004790104,0.0048153666,0.0047343085,0.0039579733,0.0036824127,0.0034895542,0.003832349,0.016622266,0.016436238,0.016322963
0.004787792,0.004807789,0.0048334007,0.0047513423,0.0039661634,0.0036878765,0.0034934985,0.0038393824,0.016771099,0.01658198,0.016466832
0.0048050415,0.004825289,0.0048512514,0.0047681914,0.0039742705,0.0036932623,0.0034973766,0.0038463373,0.016920108,0.016727876,0.016610837
0.0048221066,0.0048426054,0.0048689195,0.004784857,0.0039822953,0.0036985714,0.0035011894,0.003853215,0.01706929,0.016873918,0.016754972
0.004838989,0.00485974,0.004886407,0.0048013404,0.003990239,0.003703805,0.0035049387,0.0038600164,0.017218638,0.017020103,0.016899234
0.00485569,0.0048766932,0.0049037146,0.004817643,0.0039981026,0.003708964,0.0035086256,0.0038667426,0.017368149,0.017166423,0.017043618
0.0048722113,0.0048934673,0.004920844,0.0048337667,0.004005887,0.00371405,0.0035122512,0.003873395,0.017517816,0.017312875,0.01718812
0.0048885536,0.0049100635,0.0049377964,0.004849713,0.0040135933,0.003719064,0.003515817,0.0038799744,0.017667636,0.017459456,0.017332735
0.004904719,0.004926483,0.004954573,0.0048654824,0.0040212222,0.003724007,0.0035193244,0.0038864817,0.017817603,0.01760616,0.017477456
0.0049207085,0.0049427273,0.004971176,0.0048810774,0.004028775,0.00372888,0.0035227742,0.0038929184,0.017967712,0.01775298,0.01762228
0.0049365237,0.0049587977,0.0049876054,0.004896499,0.004036252,0.0037336845,0.003526168,0.0038992849,0.018117959,0.017899916,0.017767204
0.0049521658,0.0049746954,0.0050038635,0.004911749,0.004043654,0.0037384212,0.0035295065,0.0039055825,0.01826834,0.018046958,0.017912222
0.0049676364,0.004990422,0.005019951,0.0049268287,0.0040509827,0.0037430914,0.003532791,0.003911812,0.018418849,0.018194105,0.01805733
0.0049829367,0.005005979,0.00503587,0.004941739,0.004058238,0.0037476958,0.0035360227,0.0039179744,0.01856948,0.018341353,0.01820252
0.0049980683,0.0050213677,0.0050516212,0.004956482,0.0040654214,0.0037522356,0.0035392027,0.0039240704,0.018720232,0.018488696,0.018347792
0.0050130324,0.005036589,0.0050672065,0.0049710586,0.0040725335,0.0037567115,0.003542332,0.003930101,0.018871097,0.01863613,0.01849314
