,E3b,PV3b,SST3b,VIP3b,thalE,thalI
1649,19.42986345063393,32.52732170571117,2.071430505534612,-1.6401026201484505,149.99999999999997,0.0
1650,19.429863450633945,32.52732170571124,2.0714305055345603,-1.64010262014838,149.99999999999997,0.0
1651,19.429863450633963,32.52732170571131,2.0714305055345106,-1.6401026201483124,149.99999999999997,0.0
1652,19.429863450633977,32.52732170571137,2.071430505534463,-1.6401026201482467,149.99999999999997,0.0
1653,19.429863450633995,32.52732170571144,2.0714305055344164,-1.6401026201481836,149.99999999999997,0.0
1654,19.429863450634006,32.5273217057115,2.071430505534373,-1.6401026201481228,149.99999999999997,0.0
1655,19.42986345063402,32.527321705711564,2.07143050553433,-1.6401026201480633,149.99999999999997,0.0
1656,19.429863450634034,32.52732170571163,2.0714305055342894,-1.640102620148007,149.99999999999997,0.0
1657,19.42986345063405,32.52732170571168,2.071430505534249,-1.6401026201479518,149.99999999999997,0.0
1658,19.42986345063406,32.527321705711735,2.0714305055342104,-1.6401026201478999,149.99999999999997,0.0
1659,19.429863450634073,32.527321705711785,2.071430505534172,-1.6401026201478497,149.99999999999997,0.0
1660,19.429863450634084,32.527321705711834,2.0714305055341367,-1.6401026201478013,149.99999999999997,0.0
1661,19.429863450634095,32.527321705711884,2.071430505534102,-1.6401026201477542,149.99999999999997,0.0
1662,19.429863450634105,32.527321705711934,2.071430505534069,-1.6401026201477085,149.99999999999997,0.0
1663,19.429863450634116,32.52732170571198,2.071430505534037,-1.640102620147665,149.99999999999997,0.0
1664,19.429863450634123,32.52732170571202,2.071430505534006,-1.6401026201476232,149.99999999999997,0.0
1665,19.429863450634134,32.52732170571206,2.071430505533976,-1.6401026201475828,149.99999999999997,0.0
1666,19.42986345063414,32.527321705712104,2.071430505533947,-1.6401026201475446,149.99999999999997,0.0
1667,19.429863450634148,32.52732170571214,2.071430505533919,-1.6401026201475073,149.99999999999997,0.0
1668,19.42986345063416,32.527321705712176,2.071430505533893,-1.6401026201474713,149.99999999999997,0.0
1669,19.429863450634166,32.52732170571221,2.0714305055338675,-1.6401026201474358,149.99999999999997,0.0
1670,19.429863450634173,32.52732170571225,2.0714305055338427,-1.640102620147403,149.99999999999997,0.0
1671,19.42986345063418,32.52732170571228,2.071430505533819,-1.6401026201473705,149.99999999999997,0.0
1672,19.429863450634187,32.52732170571231,2.0714305055337956,-1.6401026201473394,149.99999999999997,0.0
1673,19.429863450634198,32.527321705712346,2.0714305055337743,-1.6401026201473097,149.99999999999997,0.0
1674,19.4298634506342,32.527321705712374,2.071430505533754,-1.6401026201472808,149.99999999999997,0.0
1675,19.42986345063421,32.5273217057124,2.0714305055337334,-1.6401026201472528,149.99999999999997,0.0
1676,19.429863450634215,32.52732170571243,2.071430505533714,-1.6401026201472257,149.99999999999997,0.0
1677,19.429863450634222,32.52732170571245,2.0714305055336952,-1.6401026201472,149.99999999999997,0.0
1678,19.42986345063423,32.52732170571248,2.0714305055336766,-1.6401026201471756,149.99999999999997,0.0
1679,19.429863450634237,32.52732170571251,2.071430505533659,-1.6401026201471516,149.99999999999997,0.0
1680,19.42986345063424,32.52732170571253,2.071430505533641,-1.6401026201471285,149.99999999999997,0.0
1681,19.429863450634244,32.52732170571255,2.071430505533624,-1.6401026201471067,149.99999999999997,0.0
1682,19.42986345063425,32.52732170571258,2.071430505533609,-1.6401026201470859,149.99999999999997,0.0
1683,19.429863450634254,32.5273217057126,2.0714305055335935,-1.640102620147065,149.99999999999997,0.0
1684,19.429863450634258,32.52732170571262,2.0714305055335793,-1.640102620147045,149.99999999999997,0.0
1685,19.429863450634265,32.527321705712644,2.0714305055335647,-1.640102620147026,149.99999999999997,0.0
1686,19.42986345063427,32.52732170571266,2.071430505533552,-1.6401026201470077,149.99999999999997,0.0
1687,19.429863450634272,32.52732170571268,2.071430505533538,-1.6401026201469904,149.99999999999997,0.0
1688,19.429863450634276,32.527321705712694,2.0714305055335247,-1.640102620146974,149.99999999999997,0.0
1689,19.42986345063428,32.527321705712716,2.071430505533513,-1.640102620146957,149.99999999999997,0.0
1690,19.429863450634283,32.52732170571273,2.071430505533501,-1.640102620146941,149.99999999999997,0.0
1691,19.429863450634286,32.52732170571275,2.07143050553349,-1.6401026201469255,149.99999999999997,0.0
1692,19.42986345063429,32.527321705712765,2.0714305055334794,-1.6401026201469113,149.99999999999997,0.0
1693,19.429863450634294,32.52732170571277,2.071430505533468,-1.6401026201468971,149.99999999999997,0.0
1694,19.429863450634297,32.527321705712794,2.071430505533457,-1.6401026201468838,149.99999999999997,0.0
1695,19.429863450634297,32.5273217057128,2.071430505533448,-1.640102620146871,149.99999999999997,0.0
1696,19.4298634506343,32.52732170571282,2.0714305055334385,-1.640102620146858,149.99999999999997,0.0
1697,19.429863450634304,32.52732170571283,2.0714305055334297,-1.6401026201468452,149.99999999999997,0.0
1698,19.429863450634304,32.52732170571284,2.0714305055334217,-1.6401026201468336,149.99999999999997,0.0
1699,19.429863450634308,32.52732170571285,2.0714305055334132,-1.640102620146823,149.99999999999997,0.0
1700,19.429863450634308,32.527321705712865,2.071430505533405,-1.6401026201468119,149.99999999999997,0.0
1701,19.42986345063431,32.52732170571287,2.0714305055333977,-1.6401026201468012,149.99999999999997,0.0
1702,19.429863450634315,32.527321705712886,2.0714305055333897,-1.640102620146791,149.99999999999997,0.0
1703,19.42986345063432,32.52732170571289,2.0714305055333817,-1.6401026201467808,149.99999999999997,0.0
1704,19.429863450634322,32.5273217057129,2.0714305055333746,-1.640102620146771,149.99999999999997,0.0
1705,19.429863450634322,32.527321705712914,2.0714305055333675,-1.6401026201467621,149.99999999999997,0.0
1706,19.429863450634326,32.52732170571292,2.0714305055333613,-1.6401026201467537,149.99999999999997,0.0
1707,19.42986345063433,32.52732170571293,2.071430505533355,-1.6401026201467448,149.99999999999997,0.0
1708,19.42986345063433,32.52732170571294,2.0714305055333497,-1.6401026201467368,149.99999999999997,0.0
1709,19.429863450634333,32.52732170571295,2.0714305055333444,-1.6401026201467288,149.99999999999997,0.0
1710,19.429863450634333,32.52732170571296,2.0714305055333386,-1.6401026201467213,149.99999999999997,0.0
1711,19.429863450634333,32.52732170571297,2.071430505533333,-1.6401026201467142,149.99999999999997,0.0
1712,19.429863450634333,32.52732170571298,2.071430505533328,-1.640102620146707,149.99999999999997,0.0
1713,19.429863450634336,32.52732170571298,2.071430505533323,-1.6401026201467008,149.99999999999997,0.0
1714,19.429863450634336,32.527321705712986,2.0714305055333186,-1.6401026201466946,149.99999999999997,0.0
1715,19.429863450634336,32.52732170571299,2.071430505533313,-1.6401026201466884,149.99999999999997,0.0
1716,19.429863450634336,32.527321705713,2.071430505533308,-1.6401026201466822,149.99999999999997,0.0
1717,19.42986345063434,32.527321705713,2.0714305055333035,-1.640102620146676,149.99999999999997,0.0
1718,19.42986345063434,32.52732170571301,2.0714305055333,-1.6401026201466702,149.99999999999997,0.0
1719,19.429863450634343,32.527321705713014,2.0714305055332964,-1.6401026201466644,149.99999999999997,0.0
1720,19.429863450634343,32.52732170571302,2.071430505533293,-1.6401026201466586,149.99999999999997,0.0
1721,19.429863450634347,32.52732170571302,2.071430505533289,-1.6401026201466542,149.99999999999997,0.0
1722,19.429863450634347,32.52732170571303,2.071430505533286,-1.6401026201466493,149.99999999999997,0.0
1723,19.42986345063435,32.527321705713035,2.0714305055332822,-1.6401026201466444,149.99999999999997,0.0
1724,19.42986345063435,32.527321705713035,2.0714305055332787,-1.6401026201466404,149.99999999999997,0.0
1725,19.42986345063435,32.52732170571304,2.071430505533275,-1.6401026201466364,149.99999999999997,0.0
1726,19.429863450634354,32.52732170571304,2.0714305055332716,-1.640102620146632,149.99999999999997,0.0
1727,19.429863450634354,32.52732170571305,2.071430505533269,-1.640102620146628,149.99999999999997,0.0
1728,19.429863450634354,32.52732170571306,2.0714305055332662,-1.6401026201466244,149.99999999999997,0.0
1729,19.429863450634357,32.52732170571306,2.071430505533264,-1.6401026201466204,149.99999999999997,0.0
1730,19.429863450634357,32.527321705713064,2.071430505533262,-1.640102620146617,149.99999999999997,0.0
1731,19.429863450634357,32.52732170571307,2.071430505533259,-1.6401026201466138,149.99999999999997,0.0
1732,19.42986345063436,32.52732170571307,2.0714305055332565,-1.6401026201466107,149.99999999999997,0.0
